time (s), (volts), (volts), (volts)
5569.77,0.60,0.02,0.15
5569.78,0.60,-0.03,0.07
5569.79,0.60,-0.04,0.04
5569.80,0.60,-0.07,0.01
5569.81,0.60,-0.13,-0.02
5569.82,0.60,-0.17,-0.06
5569.83,0.60,-0.17,-0.09
5569.84,0.60,-0.17,-0.12
5569.85,0.60,-0.18,-0.13
5569.86,0.60,-0.19,-0.13
5569.87,0.60,-0.19,-0.16
5569.88,0.60,-0.18,-0.19
5569.89,0.60,-0.17,-0.20
5569.90,0.60,-0.15,-0.21
5569.91,0.60,-0.13,-0.21
5569.92,0.60,-0.11,-0.20
5569.93,0.60,-0.08,-0.19
5569.94,0.60,-0.05,-0.17
5569.95,0.60,-0.01,-0.15
5569.96,0.60,0.03,-0.12
5569.97,0.60,0.06,-0.08
5569.98,0.60,0.10,-0.05
5569.99,0.60,0.14,-0.01
5570.00,0.60,0.17,0.03
5570.01,0.60,0.20,0.06
5570.02,0.60,0.23,0.10
5570.03,0.60,0.25,0.14
5570.04,0.60,0.27,0.17
5570.05,0.60,0.28,0.20
5570.06,0.60,0.29,0.23
5570.07,0.60,0.29,0.25
5570.08,0.60,0.29,0.26
5570.09,0.60,0.27,0.27
5570.10,0.60,0.26,0.27
5570.11,0.60,0.23,0.27
5570.12,0.60,0.18,0.26
5570.13,0.60,0.19,0.25
5570.14,0.60,0.15,0.23
5570.15,0.60,0.09,0.20
5570.16,0.60,0.06,0.18
5570.17,0.60,0.02,0.15
5570.18,0.60,0.00,0.08
5570.19,0.60,-0.03,0.04
5570.20,0.60,-0.07,0.02
5570.21,0.60,-0.14,-0.02
5570.22,0.60,-0.16,-0.06
5570.23,0.60,-0.15,-0.09
5570.24,0.60,-0.17,-0.12
5570.25,0.60,-0.18,-0.10
5570.26,0.60,-0.19,-0.13
5570.27,0.60,-0.19,-0.16
5570.28,0.60,-0.18,-0.18
5570.29,0.60,-0.16,-0.19
5570.30,0.60,-0.15,-0.20
5570.31,0.60,-0.13,-0.20
5570.32,0.60,-0.11,-0.20
5570.33,0.60,-0.08,-0.19
5570.34,0.60,-0.04,-0.17
5570.35,0.60,-0.01,-0.14
5570.36,0.60,0.03,-0.11
5570.37,0.60,0.07,-0.08
5570.38,0.60,0.10,-0.05
5570.39,0.60,0.14,-0.01
5570.40,0.60,0.17,0.02
5570.41,0.60,0.21,0.06
5570.42,0.60,0.23,0.10
5570.43,0.60,0.25,0.13
5570.44,0.60,0.27,0.16
5570.45,0.60,0.28,0.19
5570.46,0.60,0.29,0.22
5570.47,0.60,0.29,0.24
5570.48,0.60,0.28,0.25
5570.49,0.60,0.27,0.26
5570.50,0.60,0.25,0.26
5570.51,0.60,0.21,0.26
5570.52,0.60,0.18,0.25
5570.53,0.60,0.18,0.24
5570.54,0.60,0.14,0.22
5570.55,0.60,0.09,0.19
5570.56,0.60,0.06,0.17
5570.57,0.60,0.01,0.14
5570.58,0.60,-0.02,0.06
5570.59,0.60,-0.03,0.04
5570.60,0.60,-0.07,0.01
5570.61,0.60,-0.14,0.02
5570.62,0.60,-0.16,-0.05
5570.63,0.60,-0.15,-0.09
5570.64,0.60,-0.17,-0.08
5570.65,0.60,-0.18,-0.10
5570.66,0.60,-0.18,-0.13
5570.67,0.60,-0.18,-0.16
5570.68,0.60,-0.17,-0.18
5570.69,0.60,-0.16,-0.19
5570.70,0.60,-0.14,-0.20
5570.71,0.60,-0.12,-0.20
5570.72,0.60,-0.10,-0.19
5570.73,0.60,-0.07,-0.19
5570.74,0.60,-0.03,-0.17
5570.75,0.60,0.01,-0.14
5570.76,0.60,0.04,-0.11
5570.77,0.60,0.08,-0.08
5570.78,0.60,0.12,-0.05
5570.79,0.60,0.15,-0.01
5570.80,0.60,0.19,0.03
5570.81,0.59,0.22,0.06
5570.82,0.60,0.25,0.10
5570.83,0.60,0.27,0.14
5570.84,0.60,0.28,0.17
5570.85,0.60,0.30,0.20
5570.86,0.60,0.30,0.22
5570.87,0.60,0.30,0.24
5570.88,0.60,0.29,0.26
5570.89,0.60,0.28,0.27
5570.90,0.60,0.26,0.27
5570.91,0.60,0.21,0.26
5570.92,0.60,0.20,0.25
5570.93,0.60,0.19,0.24
5570.94,0.60,0.13,0.22
5570.95,0.60,0.09,0.19
5570.96,0.60,0.04,0.17
5570.97,0.60,0.01,0.13
5570.98,0.60,-0.01,0.06
5570.99,0.60,-0.04,0.03
5571.00,0.60,-0.07,0.00
5571.01,0.60,-0.14,-0.03
5571.02,0.60,-0.16,-0.06
5571.03,0.60,-0.16,-0.10
5571.04,0.60,-0.17,-0.11
5571.05,0.60,-0.18,-0.11
5571.06,0.60,-0.19,-0.14
5571.07,0.60,-0.18,-0.16
5571.08,0.60,-0.17,-0.19
5571.09,0.60,-0.16,-0.20
5571.10,0.60,-0.15,-0.21
5571.11,0.60,-0.12,-0.20
5571.12,0.60,-0.10,-0.19
5571.13,0.60,-0.07,-0.19
5571.14,0.60,-0.03,-0.17
5571.15,0.60,0.00,-0.14
5571.16,0.60,0.04,-0.11
5571.17,0.60,0.08,-0.08
5571.18,0.60,0.12,-0.05
5571.19,0.60,0.15,-0.01
5571.20,0.60,0.19,0.03
5571.21,0.60,0.22,0.06
5571.22,0.60,0.24,0.10
5571.23,0.60,0.26,0.13
5571.24,0.60,0.28,0.17
5571.25,0.60,0.29,0.20
5571.26,0.60,0.29,0.22
5571.27,0.60,0.29,0.24
5571.28,0.60,0.28,0.26
5571.29,0.60,0.27,0.27
5571.30,0.60,0.26,0.27
5571.31,0.60,0.21,0.27
5571.32,0.60,0.20,0.26
5571.33,0.60,0.18,0.24
5571.34,0.60,0.13,0.22
5571.35,0.60,0.08,0.20
5571.36,0.60,0.05,0.18
5571.37,0.60,0.01,0.15
5571.38,0.60,-0.02,0.08
5571.39,0.60,-0.03,0.04
5571.40,0.60,-0.07,0.01
5571.41,0.60,-0.13,-0.02
5571.42,0.60,-0.16,-0.06
5571.43,0.60,-0.16,-0.09
5571.44,0.60,-0.17,-0.12
5571.45,0.60,-0.18,-0.10
5571.46,0.60,-0.18,-0.13
5571.47,0.60,-0.18,-0.16
5571.48,0.60,-0.17,-0.18
5571.49,0.60,-0.16,-0.19
5571.50,0.60,-0.14,-0.20
5571.51,0.60,-0.12,-0.20
5571.52,0.60,-0.10,-0.19
5571.53,0.60,-0.07,-0.18
5571.54,0.60,-0.03,-0.16
5571.55,0.60,0.00,-0.14
5571.56,0.60,0.04,-0.11
5571.57,0.60,0.07,-0.08
5571.58,0.60,0.11,-0.05
5571.59,0.60,0.14,-0.01
5571.60,0.60,0.18,0.03
5571.61,0.60,0.21,0.06
5571.62,0.60,0.23,0.10
5571.63,0.60,0.25,0.13
5571.64,0.60,0.27,0.16
5571.65,0.60,0.28,0.19
5571.66,0.60,0.28,0.22
5571.67,0.60,0.28,0.24
5571.68,0.60,0.27,0.26
5571.69,0.60,0.26,0.26
5571.70,0.60,0.24,0.27
5571.71,0.60,0.20,0.26
5571.72,0.60,0.17,0.25
5571.73,0.60,0.17,0.24
5571.74,0.60,0.13,0.22
5571.75,0.60,0.08,0.20
5571.76,0.60,0.04,0.18
5571.77,0.60,0.00,0.15
5571.78,0.60,-0.01,0.11
5571.79,0.60,-0.04,0.05
5571.80,0.60,-0.10,0.01
5571.81,0.60,-0.15,-0.02
5571.82,0.60,-0.16,-0.06
5571.83,0.60,-0.16,-0.09
5571.84,0.60,-0.17,-0.12
5571.85,0.60,-0.18,-0.10
5571.86,0.60,-0.18,-0.13
5571.87,0.60,-0.17,-0.16
5571.88,0.60,-0.17,-0.18
5571.89,0.60,-0.16,-0.19
5571.90,0.60,-0.14,-0.21
5571.91,0.60,-0.12,-0.20
5571.92,0.60,-0.09,-0.19
5571.93,0.60,-0.07,-0.18
5571.94,0.60,-0.03,-0.17
5571.95,0.60,0.00,-0.15
5571.96,0.60,0.04,-0.12
5571.97,0.60,0.08,-0.09
5571.98,0.60,0.12,-0.05
5571.99,0.60,0.15,-0.01
5572.00,0.60,0.18,0.02
5572.01,0.60,0.21,0.06
5572.02,0.60,0.23,0.10
5572.03,0.60,0.26,0.13
5572.04,0.60,0.27,0.16
5572.05,0.60,0.28,0.19
5572.06,0.60,0.29,0.22
5572.07,0.60,0.28,0.24
5572.08,0.60,0.27,0.26
5572.09,0.60,0.26,0.27
5572.10,0.60,0.25,0.27
5572.11,0.60,0.20,0.27
5572.12,0.60,0.17,0.26
5572.13,0.60,0.17,0.25
5572.14,0.60,0.11,0.23
5572.15,0.60,0.07,0.20
5572.16,0.60,0.03,0.18
5572.17,0.60,0.00,0.13
5572.18,0.60,-0.03,0.08
5572.19,0.60,-0.05,0.04
5572.20,0.60,-0.08,0.01
5572.21,0.60,-0.15,-0.02
5572.22,0.60,-0.17,-0.06
5572.23,0.60,-0.17,-0.09
5572.24,0.60,-0.18,-0.12
5572.25,0.60,-0.19,-0.11
5572.26,0.60,-0.19,-0.13
5572.27,0.60,-0.19,-0.16
5572.28,0.60,-0.17,-0.18
5572.29,0.60,-0.16,-0.20
5572.30,0.60,-0.14,-0.21
5572.31,0.60,-0.12,-0.20
5572.32,0.60,-0.10,-0.20
5572.33,0.60,-0.07,-0.19
5572.34,0.60,-0.03,-0.17
5572.35,0.60,0.00,-0.14
5572.36,0.60,0.04,-0.11
5572.37,0.60,0.08,-0.08
5572.38,0.60,0.11,-0.05
5572.39,0.60,0.15,-0.01
5572.40,0.60,0.18,0.02
5572.41,0.60,0.21,0.06
5572.42,0.60,0.24,0.10
5572.43,0.60,0.26,0.13
5572.44,0.60,0.27,0.17
5572.45,0.60,0.28,0.20
5572.46,0.60,0.29,0.22
5572.47,0.60,0.29,0.24
5572.48,0.60,0.28,0.26
5572.49,0.60,0.26,0.27
5572.50,0.60,0.25,0.27
5572.51,0.60,0.19,0.27
5572.52,0.60,0.19,0.26
5572.53,0.60,0.17,0.25
5572.54,0.60,0.11,0.23
5572.55,0.60,0.08,0.21
5572.56,0.60,0.03,0.18
5572.57,0.60,0.00,0.16
5572.58,0.60,-0.03,0.08
5572.59,0.60,-0.04,0.04
5572.60,0.60,-0.08,0.01
5572.61,0.60,-0.15,-0.02
5572.62,0.60,-0.16,-0.05
5572.63,0.60,-0.16,-0.08
5572.64,0.60,-0.17,-0.11
5572.65,0.60,-0.18,-0.10
5572.66,0.60,-0.18,-0.13
5572.67,0.60,-0.18,-0.15
5572.68,0.60,-0.17,-0.17
5572.69,0.60,-0.15,-0.19
5572.70,0.60,-0.14,-0.20
5572.71,0.60,-0.12,-0.20
5572.72,0.60,-0.09,-0.19
5572.73,0.60,-0.06,-0.18
5572.74,0.60,-0.03,-0.17
5572.75,0.60,0.01,-0.14
5572.76,0.60,0.04,-0.12
5572.77,0.60,0.08,-0.09
5572.78,0.60,0.12,-0.05
5572.79,0.60,0.15,-0.02
5572.80,0.60,0.18,0.02
5572.81,0.60,0.21,0.05
5572.82,0.60,0.24,0.09
5572.83,0.60,0.26,0.12
5572.84,0.60,0.28,0.16
5572.85,0.60,0.28,0.19
5572.86,0.60,0.29,0.21
5572.87,0.60,0.29,0.23
5572.88,0.60,0.28,0.25
5572.89,0.60,0.27,0.26
5572.90,0.60,0.25,0.26
5572.91,0.60,0.19,0.26
5572.92,0.60,0.19,0.25
5572.93,0.60,0.18,0.24
5572.94,0.60,0.13,0.22
5572.95,0.60,0.09,0.20
5572.96,0.60,0.05,0.17
5572.97,0.60,0.01,0.15
5572.98,0.60,-0.02,0.10
5572.99,0.60,-0.04,0.05
5573.00,0.60,-0.08,0.01
5573.01,0.60,-0.14,-0.02
5573.02,0.60,-0.16,-0.05
5573.03,0.60,-0.15,-0.08
5573.04,0.60,-0.16,-0.11
5573.05,0.60,-0.17,-0.11
5573.06,0.60,-0.17,-0.13
5573.07,0.60,-0.17,-0.15
5573.08,0.60,-0.17,-0.18
5573.09,0.60,-0.15,-0.19
5573.10,0.60,-0.13,-0.20
5573.11,0.60,-0.11,-0.20
5573.12,0.60,-0.09,-0.19
5573.13,0.60,-0.06,-0.19
5573.14,0.60,-0.03,-0.17
5573.15,0.60,0.01,-0.15
5573.16,0.60,0.05,-0.12
5573.17,0.60,0.08,-0.09
5573.18,0.60,0.12,-0.06
5573.19,0.60,0.15,-0.02
5573.20,0.60,0.19,0.01
5573.21,0.60,0.22,0.05
5573.22,0.59,0.24,0.08
5573.23,0.60,0.26,0.11
5573.24,0.60,0.28,0.15
5573.25,0.60,0.29,0.18
5573.26,0.60,0.29,0.20
5573.27,0.60,0.29,0.23
5573.28,0.60,0.28,0.24
5573.29,0.60,0.27,0.26
5573.30,0.60,0.25,0.26
5573.31,0.60,0.21,0.26
5573.32,0.60,0.19,0.25
5573.33,0.60,0.17,0.24
5573.34,0.60,0.14,0.22
5573.35,0.60,0.08,0.20
5573.36,0.60,0.05,0.18
5573.37,0.60,0.00,0.15
5573.38,0.60,-0.03,0.09
5573.39,0.60,-0.04,0.04
5573.40,0.60,-0.07,0.02
5573.41,0.60,-0.14,-0.02
5573.42,0.60,-0.17,-0.05
5573.43,0.60,-0.16,-0.08
5573.44,0.60,-0.17,-0.11
5573.45,0.60,-0.18,-0.12
5573.46,0.60,-0.19,-0.13
5573.47,0.60,-0.18,-0.15
5573.48,0.60,-0.18,-0.17
5573.49,0.60,-0.17,-0.19
5573.50,0.60,-0.15,-0.20
5573.51,0.60,-0.13,-0.20
5573.52,0.60,-0.10,-0.20
5573.53,0.60,-0.07,-0.19
5573.54,0.60,-0.04,-0.17
5573.55,0.60,-0.01,-0.15
5573.56,0.60,0.03,-0.12
5573.57,0.60,0.07,-0.09
5573.58,0.60,0.11,-0.06
5573.59,0.60,0.14,-0.02
5573.60,0.60,0.17,0.02
5573.61,0.60,0.20,0.05
5573.62,0.60,0.23,0.09
5573.63,0.60,0.25,0.12
5573.64,0.60,0.26,0.15
5573.65,0.60,0.27,0.18
5573.66,0.60,0.28,0.21
5573.67,0.60,0.27,0.23
5573.68,0.60,0.27,0.25
5573.69,0.60,0.25,0.26
5573.70,0.60,0.24,0.26
5573.71,0.60,0.21,0.26
5573.72,0.60,0.18,0.25
5573.73,0.60,0.16,0.24
5573.74,0.60,0.11,0.22
5573.75,0.60,0.06,0.20
5573.76,0.60,0.03,0.17
5573.77,0.60,-0.01,0.14
5573.78,0.60,-0.04,0.07
5573.79,0.60,-0.05,0.03
5573.80,0.60,-0.10,0.01
5573.81,0.60,-0.16,-0.02
5573.82,0.60,-0.17,-0.06
5573.83,0.60,-0.17,-0.09
5573.84,0.60,-0.18,-0.12
5573.85,0.60,-0.19,-0.13
5573.86,0.60,-0.19,-0.13
5573.87,0.60,-0.19,-0.16
5573.88,0.60,-0.18,-0.18
5573.89,0.60,-0.16,-0.19
5573.90,0.60,-0.15,-0.20
5573.91,0.60,-0.12,-0.20
5573.92,0.60,-0.11,-0.19
5573.93,0.60,-0.08,-0.18
5573.94,0.60,-0.05,-0.17
5573.95,0.60,-0.01,-0.15
5573.96,0.60,0.02,-0.12
5573.97,0.60,0.06,-0.09
5573.98,0.60,0.10,-0.05
5573.99,0.60,0.13,-0.02
5574.00,0.60,0.17,0.02
5574.01,0.60,0.20,0.05
5574.02,0.60,0.22,0.09
5574.03,0.60,0.24,0.13
5574.04,0.60,0.26,0.16
5574.05,0.60,0.27,0.19
5574.06,0.60,0.27,0.22
5574.07,0.60,0.27,0.25
5574.08,0.60,0.26,0.26
5574.09,0.60,0.25,0.27
5574.10,0.60,0.23,0.28
5574.11,0.60,0.19,0.27
5574.12,0.60,0.17,0.27
5574.13,0.60,0.16,0.25
5574.14,0.60,0.11,0.24
5574.15,0.60,0.07,0.21
5574.16,0.60,0.03,0.19
5574.17,0.60,-0.01,0.17
5574.18,0.60,-0.04,0.09
5574.19,0.60,-0.05,0.05
5574.20,0.60,-0.09,0.02
5574.21,0.60,-0.15,-0.01
5574.22,0.60,-0.18,-0.04
5574.23,0.60,-0.17,-0.07
5574.24,0.60,-0.18,-0.11
5574.25,0.60,-0.19,-0.13
5574.26,0.60,-0.19,-0.12
5574.27,0.60,-0.19,-0.15
5574.28,0.60,-0.18,-0.17
5574.29,0.60,-0.17,-0.19
5574.30,0.60,-0.15,-0.20
5574.31,0.60,-0.13,-0.20
5574.32,0.60,-0.11,-0.19
5574.33,0.60,-0.08,-0.19
5574.34,0.60,-0.04,-0.17
5574.35,0.60,-0.01,-0.15
5574.36,0.60,0.03,-0.12
5574.37,0.60,0.07,-0.09
5574.38,0.60,0.11,-0.06
5574.39,0.60,0.14,-0.02
5574.40,0.60,0.17,0.01
5574.41,0.60,0.20,0.05
5574.42,0.60,0.23,0.09
5574.43,0.60,0.25,0.12
5574.44,0.60,0.27,0.15
5574.45,0.60,0.28,0.19
5574.46,0.60,0.28,0.22
5574.47,0.60,0.28,0.24
5574.48,0.60,0.27,0.26
5574.49,0.60,0.26,0.27
5574.50,0.60,0.24,0.28
5574.51,0.60,0.19,0.28
5574.52,0.60,0.17,0.27
5574.53,0.60,0.16,0.26
5574.54,0.60,0.11,0.24
5574.55,0.60,0.08,0.22
5574.56,0.60,0.03,0.19
5574.57,0.60,0.00,0.17
5574.58,0.60,-0.02,0.12
5574.59,0.60,-0.05,0.06
5574.60,0.60,-0.08,0.04
5574.61,0.60,-0.15,0.00
5574.62,0.60,-0.17,-0.04
5574.63,0.60,-0.17,-0.07
5574.64,0.60,-0.18,-0.10
5574.65,0.60,-0.19,-0.10
5574.66,0.60,-0.19,-0.11
5574.67,0.60,-0.19,-0.14
5574.68,0.60,-0.18,-0.16
5574.69,0.60,-0.17,-0.18
5574.70,0.60,-0.16,-0.19
5574.71,0.60,-0.13,-0.20
5574.72,0.60,-0.11,-0.19
5574.73,0.60,-0.08,-0.18
5574.74,0.60,-0.04,-0.17
5574.75,0.60,-0.01,-0.15
5574.76,0.60,0.03,-0.13
5574.77,0.60,0.07,-0.10
5574.78,0.60,0.11,-0.07
5574.79,0.60,0.14,-0.03
5574.80,0.60,0.17,0.00
5574.81,0.60,0.21,0.04
5574.82,0.60,0.23,0.07
5574.83,0.60,0.26,0.11
5574.84,0.60,0.27,0.14
5574.85,0.60,0.28,0.17
5574.86,0.60,0.29,0.20
5574.87,0.60,0.28,0.23
5574.88,0.60,0.27,0.24
5574.89,0.60,0.26,0.26
5574.90,0.60,0.25,0.26
5574.91,0.60,0.20,0.26
5574.92,0.60,0.18,0.26
5574.93,0.60,0.17,0.24
5574.94,0.60,0.13,0.23
5574.95,0.60,0.09,0.20
5574.96,0.60,0.05,0.18
5574.97,0.60,-0.01,0.15
5574.98,0.60,-0.02,0.10
5574.99,0.60,-0.04,0.05
5575.00,0.60,-0.07,0.01
5575.01,0.60,-0.14,-0.02
5575.02,0.60,-0.16,-0.05
5575.03,0.60,-0.16,-0.08
5575.04,0.60,-0.17,-0.11
5575.05,0.60,-0.18,-0.12
5575.06,0.60,-0.18,-0.13
5575.07,0.60,-0.18,-0.15
5575.08,0.60,-0.17,-0.18
5575.09,0.60,-0.16,-0.19
5575.10,0.60,-0.14,-0.21
5575.11,0.60,-0.12,-0.21
5575.12,0.60,-0.10,-0.21
5575.13,0.60,-0.07,-0.20
5575.14,0.60,-0.04,-0.19
5575.15,0.60,0.00,-0.17
5575.16,0.60,0.04,-0.14
5575.17,0.60,0.07,-0.11
5575.18,0.60,0.11,-0.08
5575.19,0.60,0.14,-0.05
5575.20,0.60,0.18,-0.01
5575.21,0.60,0.21,0.03
5575.22,0.60,0.23,0.06
5575.23,0.60,0.25,0.10
5575.24,0.60,0.27,0.13
5575.25,0.60,0.28,0.16
5575.26,0.60,0.29,0.19
5575.27,0.60,0.29,0.22
5575.28,0.60,0.28,0.24
5575.29,0.60,0.27,0.25
5575.30,0.60,0.25,0.26
5575.31,0.60,0.22,0.26
5575.32,0.60,0.19,0.25
5575.33,0.60,0.18,0.24
5575.34,0.60,0.15,0.23
5575.35,0.60,0.09,0.20
5575.36,0.60,0.05,0.18
5575.37,0.60,0.02,0.15
5575.38,0.60,-0.02,0.08
5575.39,0.60,-0.04,0.04
5575.40,0.60,-0.08,0.01
5575.41,0.60,-0.13,-0.02
5575.42,0.60,-0.16,-0.05
5575.43,0.60,-0.15,-0.08
5575.44,0.60,-0.17,-0.11
5575.45,0.60,-0.18,-0.10
5575.46,0.60,-0.18,-0.13
5575.47,0.60,-0.18,-0.16
5575.48,0.60,-0.18,-0.19
5575.49,0.60,-0.16,-0.20
5575.50,0.60,-0.15,-0.21
5575.51,0.60,-0.13,-0.21
5575.52,0.60,-0.10,-0.21
5575.53,0.60,-0.08,-0.20
5575.54,0.60,-0.04,-0.18
5575.55,0.60,-0.01,-0.16
5575.56,0.60,0.03,-0.13
5575.57,0.60,0.06,-0.10
5575.58,0.60,0.10,-0.07
5575.59,0.60,0.14,-0.04
5575.60,0.60,0.17,0.00
5575.61,0.60,0.20,0.04
5575.62,0.60,0.23,0.07
5575.63,0.60,0.25,0.11
5575.64,0.60,0.27,0.14
5575.65,0.60,0.29,0.18
5575.66,0.60,0.29,0.21
5575.67,0.60,0.29,0.23
5575.68,0.60,0.28,0.25
5575.69,0.60,0.27,0.26
5575.70,0.60,0.25,0.27
5575.71,0.60,0.20,0.27
5575.72,0.60,0.18,0.26
5575.73,0.60,0.18,0.25
5575.74,0.60,0.14,0.23
5575.75,0.60,0.09,0.21
5575.76,0.60,0.05,0.19
5575.77,0.60,0.01,0.16
5575.78,0.60,-0.02,0.14
5575.79,0.60,-0.04,0.07
5575.80,0.60,-0.07,0.05
5575.81,0.60,-0.13,0.00
5575.82,0.60,-0.16,-0.04
5575.83,0.60,-0.16,-0.07
5575.84,0.60,-0.17,-0.10
5575.85,0.60,-0.18,-0.10
5575.86,0.60,-0.19,-0.12
5575.87,0.60,-0.18,-0.15
5575.88,0.60,-0.17,-0.17
5575.89,0.60,-0.17,-0.19
5575.90,0.60,-0.15,-0.20
5575.91,0.60,-0.13,-0.20
5575.92,0.60,-0.11,-0.20
5575.93,0.60,-0.08,-0.19
5575.94,0.60,-0.05,-0.18
5575.95,0.60,-0.02,-0.15
5575.96,0.60,0.02,-0.13
5575.97,0.60,0.06,-0.10
5575.98,0.60,0.10,-0.07
5575.99,0.60,0.13,-0.03
5576.00,0.60,0.16,0.01
5576.01,0.60,0.20,0.05
5576.02,0.60,0.22,0.08
5576.03,0.60,0.25,0.12
5576.04,0.60,0.27,0.16
5576.05,0.60,0.28,0.18
5576.06,0.60,0.28,0.21
5576.07,0.60,0.28,0.24
5576.08,0.60,0.28,0.26
5576.09,0.60,0.26,0.27
5576.10,0.60,0.25,0.27
5576.11,0.60,0.22,0.27
5576.12,0.60,0.18,0.26
5576.13,0.60,0.18,0.25
5576.14,0.60,0.13,0.23
5576.15,0.60,0.09,0.21
5576.16,0.60,0.05,0.18
5576.17,0.60,0.02,0.16
5576.18,0.60,-0.02,0.10
5576.19,0.60,-0.04,0.05
5576.20,0.60,-0.07,0.02
5576.21,0.60,-0.13,-0.02
5576.22,0.60,-0.17,-0.05
5576.23,0.60,-0.16,-0.08
5576.24,0.60,-0.17,-0.11
5576.25,0.60,-0.18,-0.10
5576.26,0.60,-0.19,-0.12
5576.27,0.60,-0.19,-0.15
5576.28,0.60,-0.19,-0.17
5576.29,0.60,-0.17,-0.19
5576.30,0.60,-0.15,-0.20
5576.31,0.60,-0.14,-0.20
5576.32,0.60,-0.12,-0.19
5576.33,0.60,-0.08,-0.18
5576.34,0.60,-0.05,-0.17
5576.35,0.60,-0.02,-0.15
5576.36,0.60,0.02,-0.12
5576.37,0.60,0.06,-0.09
5576.38,0.60,0.10,-0.06
5576.39,0.60,0.13,-0.02
5576.40,0.60,0.17,0.02
5576.41,0.60,0.20,0.05
5576.42,0.60,0.23,0.09
5576.43,0.60,0.25,0.12
5576.44,0.60,0.27,0.16
5576.45,0.60,0.28,0.19
5576.46,0.60,0.28,0.21
5576.47,0.60,0.28,0.24
5576.48,0.60,0.28,0.26
5576.49,0.60,0.26,0.27
5576.50,0.60,0.25,0.27
5576.51,0.60,0.22,0.27
5576.52,0.60,0.17,0.26
5576.53,0.60,0.18,0.25
5576.54,0.60,0.14,0.23
5576.55,0.60,0.09,0.21
5576.56,0.60,0.05,0.19
5576.57,0.60,0.01,0.15
5576.58,0.60,-0.03,0.08
5576.59,0.60,-0.04,0.05
5576.60,0.60,-0.06,0.02
5576.61,0.60,-0.12,-0.01
5576.62,0.60,-0.16,-0.04
5576.63,0.60,-0.16,-0.07
5576.64,0.60,-0.17,-0.10
5576.65,0.60,-0.18,-0.13
5576.66,0.60,-0.18,-0.12
5576.67,0.60,-0.18,-0.14
5576.68,0.60,-0.17,-0.16
5576.69,0.60,-0.16,-0.18
5576.70,0.60,-0.15,-0.19
5576.71,0.60,-0.13,-0.20
5576.72,0.60,-0.10,-0.19
5576.73,0.60,-0.08,-0.18
5576.74,0.60,-0.04,-0.16
5576.75,0.60,-0.01,-0.14
5576.76,0.60,0.03,-0.12
5576.77,0.60,0.07,-0.09
5576.78,0.60,0.11,-0.05
5576.79,0.60,0.14,-0.02
5576.80,0.60,0.17,0.02
5576.81,0.60,0.21,0.05
5576.82,0.60,0.23,0.09
5576.83,0.60,0.26,0.12
5576.84,0.60,0.27,0.16
5576.85,0.60,0.29,0.19
5576.86,0.60,0.29,0.21
5576.87,0.60,0.29,0.24
5576.88,0.60,0.29,0.26
5576.89,0.60,0.27,0.27
5576.90,0.60,0.26,0.27
5576.91,0.60,0.23,0.27
5576.92,0.60,0.19,0.26
5576.93,0.60,0.19,0.25
5576.94,0.60,0.15,0.23
5576.95,0.60,0.09,0.21
5576.96,0.60,0.06,0.18
5576.97,0.60,0.03,0.16
5576.98,0.60,-0.01,0.09
5576.99,0.60,-0.03,0.05
5577.00,0.60,-0.06,0.02
5577.01,0.60,-0.12,-0.01
5577.02,0.60,-0.16,-0.04
5577.03,0.60,-0.15,-0.07
5577.04,0.60,-0.16,-0.11
5577.05,0.60,-0.17,-0.11
5577.06,0.60,-0.18,-0.12
5577.07,0.60,-0.18,-0.15
5577.08,0.60,-0.17,-0.17
5577.09,0.60,-0.16,-0.19
5577.10,0.59,-0.15,-0.20
5577.11,0.60,-0.12,-0.20
5577.12,0.60,-0.10,-0.19
5577.13,0.60,-0.07,-0.18
5577.14,0.60,-0.04,-0.17
5577.15,0.60,0.00,-0.15
5577.16,0.60,0.03,-0.13
5577.17,0.60,0.07,-0.09
5577.18,0.59,0.11,-0.06
5577.19,0.60,0.14,-0.03
5577.20,0.60,0.17,0.01
5577.21,0.60,0.21,0.04
5577.22,0.60,0.23,0.08
5577.23,0.60,0.25,0.11
5577.24,0.60,0.27,0.14
5577.25,0.60,0.28,0.18
5577.26,0.60,0.29,0.20
5577.27,0.60,0.29,0.23
5577.28,0.60,0.29,0.25
5577.29,0.60,0.27,0.26
5577.30,0.60,0.26,0.27
5577.31,0.60,0.22,0.26
5577.32,0.60,0.19,0.26
5577.33,0.60,0.19,0.25
5577.34,0.60,0.16,0.23
5577.35,0.60,0.11,0.21
5577.36,0.60,0.06,0.18
5577.37,0.60,0.03,0.16
5577.38,0.60,0.00,0.10
5577.39,0.60,-0.02,0.05
5577.40,0.60,-0.05,0.01
5577.41,0.60,-0.12,-0.02
5577.42,0.60,-0.15,-0.05
5577.43,0.60,-0.15,-0.08
5577.44,0.60,-0.16,-0.11
5577.45,0.60,-0.17,-0.11
5577.46,0.60,-0.17,-0.13
5577.47,0.60,-0.18,-0.16
5577.48,0.60,-0.17,-0.18
5577.49,0.60,-0.16,-0.20
5577.50,0.60,-0.14,-0.21
5577.51,0.60,-0.12,-0.21
5577.52,0.60,-0.10,-0.20
5577.53,0.60,-0.07,-0.20
5577.54,0.60,-0.04,-0.18
5577.55,0.60,-0.01,-0.16
