time (s), (volts), (volts), (volts)
5973.88,0.60,-0.17,0.07
5973.89,0.60,-0.21,0.01
5973.90,0.60,-0.26,0.00
5973.91,0.60,-0.31,-0.04
5973.92,0.60,-0.31,-0.07
5973.93,0.60,-0.32,-0.11
5973.94,0.60,-0.33,-0.14
5973.95,0.60,-0.33,-0.17
5973.96,0.60,-0.33,-0.20
5973.97,0.60,-0.33,-0.23
5973.98,0.60,-0.32,-0.25
5973.99,0.60,-0.31,-0.27
5974.00,0.60,-0.30,-0.28
5974.01,0.60,-0.28,-0.29
5974.02,0.60,-0.24,-0.29
5974.03,0.60,-0.21,-0.27
5974.04,0.60,-0.18,-0.28
5974.05,0.60,-0.14,-0.27
5974.06,0.60,-0.10,-0.25
5974.07,0.60,-0.05,-0.23
5974.08,0.60,-0.01,-0.21
5974.09,0.60,0.03,-0.19
5974.10,0.60,0.09,-0.17
5974.11,0.60,0.17,-0.15
5974.12,0.60,0.22,-0.13
5974.13,0.60,0.26,-0.08
5974.14,0.60,0.30,-0.04
5974.15,0.60,0.33,0.01
5974.16,0.60,0.36,0.05
5974.17,0.60,0.38,0.10
5974.18,0.60,0.40,0.15
5974.19,0.60,0.41,0.20
5974.20,0.60,0.42,0.23
5974.21,0.60,0.42,0.26
5974.22,0.60,0.42,0.34
5974.23,0.60,0.41,0.39
5974.24,0.60,0.40,0.42
5974.25,0.60,0.38,0.45
5974.26,0.60,0.37,0.47
5974.27,0.60,0.35,0.48
5974.28,0.60,0.30,0.48
5974.29,0.60,0.25,0.46
5974.30,0.59,0.22,0.43
5974.31,0.60,0.17,0.40
5974.32,0.60,0.12,0.35
5974.33,0.60,0.06,0.32
5974.34,0.60,0.01,0.25
5974.35,0.60,-0.04,0.18
5974.36,0.60,-0.10,0.14
5974.37,0.60,-0.14,0.10
5974.38,0.60,-0.18,0.08
5974.39,0.60,-0.20,0.04
5974.40,0.60,-0.24,0.00
5974.41,0.60,-0.31,-0.04
5974.42,0.60,-0.31,-0.08
5974.43,0.60,-0.31,-0.11
5974.44,0.60,-0.32,-0.14
5974.45,0.60,-0.32,-0.17
5974.46,0.60,-0.32,-0.21
5974.47,0.60,-0.32,-0.23
5974.48,0.60,-0.31,-0.26
5974.49,0.60,-0.30,-0.28
5974.50,0.60,-0.28,-0.29
5974.51,0.60,-0.27,-0.29
5974.52,0.60,-0.23,-0.29
5974.53,0.60,-0.21,-0.27
5974.54,0.60,-0.17,-0.27
5974.55,0.60,-0.13,-0.26
5974.56,0.60,-0.09,-0.24
5974.57,0.60,-0.04,-0.22
5974.58,0.60,0.01,-0.20
5974.59,0.60,0.04,-0.17
5974.60,0.60,0.11,-0.15
5974.61,0.60,0.18,-0.13
5974.62,0.60,0.22,-0.11
5974.63,0.60,0.27,-0.06
5974.64,0.60,0.31,-0.01
5974.65,0.60,0.34,0.03
5974.66,0.60,0.37,0.08
5974.67,0.60,0.39,0.12
5974.68,0.60,0.41,0.17
5974.69,0.60,0.42,0.21
5974.70,0.60,0.43,0.25
5974.71,0.60,0.43,-1.55
5974.72,0.60,0.43,0.37
5974.73,0.60,0.42,0.41
5974.74,0.60,0.41,0.44
5974.75,0.60,0.39,0.47
5974.76,0.60,0.38,0.48
5974.77,0.60,0.35,0.49
5974.78,0.60,0.34,0.49
5974.79,0.60,0.27,0.47
5974.80,0.60,0.22,0.44
5974.81,0.60,0.18,0.41
5974.82,0.60,0.13,0.35
5974.83,0.60,0.08,0.31
5974.84,0.60,0.02,0.23
5974.85,0.60,-0.03,0.18
5974.86,0.60,-0.09,0.14
5974.87,0.60,-0.15,0.09
5974.88,0.60,-0.18,0.07
5974.89,0.60,-0.20,0.01
5974.90,0.60,-0.24,0.00
5974.91,0.60,-0.31,-0.04
5974.92,0.60,-0.32,-0.07
5974.93,0.60,-0.32,-0.11
5974.94,0.60,-0.33,-0.14
5974.95,0.60,-0.33,-0.17
5974.96,0.60,-0.33,-0.21
5974.97,0.60,-0.33,-0.24
5974.98,0.60,-0.32,-0.26
5974.99,0.60,-0.31,-0.28
5975.00,0.60,-0.29,-0.29
5975.01,0.60,-0.27,-0.29
5975.02,0.60,-0.25,-0.29
5975.03,0.60,-0.22,-0.28
5975.04,0.60,-0.18,-0.27
5975.05,0.60,-0.14,-0.26
5975.06,0.60,-0.10,-0.24
5975.07,0.60,-0.05,-0.22
5975.08,0.60,0.00,-0.19
5975.09,0.60,0.03,-0.17
5975.10,0.60,0.09,-0.14
5975.11,0.60,0.17,-0.13
5975.12,0.60,0.22,-0.10
5975.13,0.60,0.26,-0.04
5975.14,0.60,0.31,0.00
5975.15,0.60,0.34,0.04
5975.16,0.60,0.37,0.09
5975.17,0.60,0.39,0.14
5975.18,0.60,0.41,0.19
5975.19,0.60,0.42,0.24
5975.20,0.60,0.43,0.26
5975.21,0.60,0.43,-0.31
5975.22,0.60,0.43,0.37
5975.23,0.60,0.42,0.42
5975.24,0.60,0.41,0.44
5975.25,0.60,0.39,0.46
5975.26,0.60,0.37,0.48
5975.27,0.60,0.35,0.48
5975.28,0.60,0.34,0.48
5975.29,0.60,0.27,0.45
5975.30,0.60,0.22,0.43
5975.31,0.60,0.19,0.41
5975.32,0.60,0.13,-3.32
5975.33,0.60,0.07,0.29
5975.34,0.60,0.02,0.22
5975.35,0.60,-0.04,0.17
5975.36,0.60,-0.09,0.12
5975.37,0.60,-0.15,0.08
5975.38,0.60,-0.18,0.04
5975.39,0.60,-0.20,-0.01
5975.40,0.60,-0.25,-0.02
5975.41,0.60,-0.31,-0.05
5975.42,0.60,-0.32,-0.09
5975.43,0.60,-0.33,-0.12
5975.44,0.60,-0.33,-0.15
5975.45,0.60,-0.34,-0.19
5975.46,0.60,-0.33,-0.22
5975.47,0.60,-0.33,-0.24
5975.48,0.60,-0.32,-0.27
5975.49,0.60,-0.31,-0.28
5975.50,0.60,-0.29,-0.29
5975.51,0.60,-0.27,-0.30
5975.52,0.60,-0.24,-0.28
5975.53,0.60,-0.22,-0.28
5975.54,0.60,-0.18,-0.27
5975.55,0.60,-0.14,-0.25
5975.56,0.60,-0.10,-0.23
5975.57,0.60,-0.05,-0.21
5975.58,0.60,0.01,-0.19
5975.59,0.60,0.03,-0.17
5975.60,0.60,0.09,-0.14
5975.61,0.60,0.17,-0.13
5975.62,0.60,0.22,-0.09
5975.63,0.60,0.27,-0.04
5975.64,0.60,0.31,0.00
5975.65,0.60,0.35,0.04
5975.66,0.60,0.38,0.09
5975.67,0.60,0.41,0.14
5975.68,0.60,0.42,0.18
5975.69,0.60,0.44,0.23
5975.70,0.60,0.44,0.26
5975.71,0.60,0.44,0.32
5975.72,0.60,0.44,0.34
5975.73,0.60,0.43,0.40
5975.74,0.60,0.42,0.43
5975.75,0.60,0.41,0.44
5975.76,0.60,0.38,0.46
5975.77,0.60,0.36,0.46
5975.78,0.60,0.34,0.45
5975.79,0.60,0.27,0.43
5975.80,0.60,0.23,0.41
5975.81,0.60,0.19,-5.84
5975.82,0.60,0.13,0.33
5975.83,0.60,0.08,0.28
5975.84,0.60,0.03,0.21
5975.85,0.60,-0.03,0.14
5975.86,0.60,-0.09,0.10
5975.87,0.60,-0.14,0.07
5975.88,0.60,-0.18,0.01
5975.89,0.60,-0.21,0.01
5975.90,0.60,-0.24,-0.03
5975.91,0.60,-0.31,-0.07
5975.92,0.60,-0.30,-0.10
5975.93,0.60,-0.31,-0.13
5975.94,0.60,-0.32,-0.16
5975.95,0.60,-0.32,-0.19
5975.96,0.60,-0.31,-0.22
5975.97,0.60,-0.31,-0.25
5975.98,0.60,-0.30,-0.27
5975.99,0.60,-0.28,-0.29
5976.00,0.60,-0.26,-0.29
5976.01,0.60,-0.25,-0.30
5976.02,0.60,-0.22,-0.28
5976.03,0.60,-0.19,-0.28
5976.04,0.60,-0.15,-0.27
5976.05,0.60,-0.11,-0.25
5976.06,0.60,-0.06,-0.23
5976.07,0.60,-0.02,-0.21
5976.08,0.60,0.02,-0.19
5976.09,0.60,0.07,-0.17
5976.10,0.60,0.12,-0.14
5976.11,0.60,0.20,-0.11
5976.12,0.60,0.26,-0.08
5976.13,0.60,0.30,-0.04
5976.14,0.60,0.35,-0.01
5976.15,0.60,0.38,0.04
5976.16,0.60,0.41,0.09
5976.17,0.60,0.43,0.14
5976.18,0.60,0.45,0.18
5976.19,0.60,0.45,0.24
5976.20,0.60,0.46,0.27
5976.21,0.60,0.46,0.32
5976.22,0.60,0.45,-1.48
5976.23,0.60,0.44,0.41
5976.24,0.60,0.42,0.44
5976.25,0.60,0.41,0.47
5976.26,0.60,0.38,0.48
5976.27,0.60,0.37,0.49
5976.28,0.60,0.32,0.47
5976.29,0.60,0.26,0.45
5976.30,0.60,0.24,0.43
5976.31,0.60,0.18,-3.23
5976.32,0.60,0.13,0.34
5976.33,0.60,0.07,0.28
5976.34,0.60,0.01,0.22
5976.35,0.60,-0.04,0.15
5976.36,0.60,-0.10,0.10
5976.37,0.60,-0.15,0.09
5976.38,0.60,-0.19,0.02
5976.39,0.60,-0.21,0.01
5976.40,0.60,-0.25,-0.03
5976.41,0.60,-0.30,-0.07
5976.42,0.60,-0.30,-0.10
5976.43,0.60,-0.31,-0.13
5976.44,0.60,-0.31,-0.17
5976.45,0.60,-0.31,-0.20
5976.46,0.60,-0.30,-0.23
5976.47,0.60,-0.30,-0.26
5976.48,0.60,-0.28,-0.28
5976.49,0.60,-0.27,-0.29
5976.50,0.60,-0.25,-0.30
5976.51,0.60,-0.23,-0.30
5976.52,0.60,-0.20,-0.30
5976.53,0.60,-0.17,-0.29
5976.54,0.60,-0.13,-0.28
5976.55,0.60,-0.09,-0.26
5976.56,0.60,-0.04,-0.24
5976.57,0.60,0.00,-0.22
5976.58,0.60,0.03,-0.20
5976.59,0.60,0.08,-0.18
5976.60,0.60,0.14,-0.16
5976.61,0.60,0.22,-0.13
5976.62,0.60,0.27,-0.10
5976.63,0.60,0.31,-0.06
5976.64,0.60,0.35,-0.02
5976.65,0.60,0.38,0.02
5976.66,0.60,0.40,0.06
5976.67,0.60,0.42,0.11
5976.68,0.60,0.44,0.17
5976.69,0.60,0.44,0.22
5976.70,0.60,0.44,0.24
5976.71,0.60,0.43,0.31
5976.72,0.60,0.42,0.34
5976.73,0.60,0.41,0.40
5976.74,0.60,0.39,0.43
5976.75,0.60,0.37,0.46
5976.76,0.60,0.35,0.47
5976.77,0.60,0.33,0.48
5976.78,0.60,0.26,0.47
5976.79,0.60,0.22,0.44
5976.80,0.60,0.20,0.43
5976.81,0.60,0.13,-3.28
5976.82,0.60,0.08,0.34
5976.83,0.60,0.02,0.28
5976.84,0.60,-0.03,0.21
5976.85,0.60,-0.09,0.16
5976.86,0.60,-0.14,0.11
5976.87,0.60,-0.19,0.08
5976.88,0.60,-0.22,0.04
5976.89,0.60,-0.24,0.01
5976.90,0.60,-0.30,-0.03
5976.91,0.60,-0.32,-0.06
5976.92,0.60,-0.33,-0.09
5976.93,0.60,-0.33,-0.13
5976.94,0.60,-0.34,-0.16
5976.95,0.60,-0.34,-0.19
5976.96,0.60,-0.33,-0.23
5976.97,0.60,-0.32,-0.25
5976.98,0.60,-0.31,-0.27
5976.99,0.60,-0.30,-0.29
5977.00,0.60,-0.27,-0.30
5977.01,0.60,-0.25,-0.31
5977.02,0.60,-0.22,-0.30
5977.03,0.60,-0.19,-0.28
5977.04,0.60,-0.15,-0.28
5977.05,0.60,-0.11,-0.26
5977.06,0.60,-0.06,-0.24
5977.07,0.60,-0.02,-0.22
5977.08,0.60,0.02,-0.20
5977.09,0.59,0.07,-0.18
5977.10,0.60,0.14,-0.16
5977.11,0.60,0.21,-0.14
5977.12,0.60,0.26,-0.11
5977.13,0.60,0.30,-0.07
5977.14,0.60,0.34,-0.02
5977.15,0.60,0.37,0.02
5977.16,0.60,0.39,0.06
5977.17,0.60,0.41,0.11
5977.18,0.60,0.42,0.16
5977.19,0.60,0.43,0.21
5977.20,0.60,0.43,0.24
5977.21,0.60,0.42,0.30
5977.22,0.60,0.41,0.35
5977.23,0.60,0.40,0.39
5977.24,0.60,0.38,0.42
5977.25,0.60,0.36,0.44
5977.26,0.60,0.34,0.46
5977.27,0.60,0.32,0.46
5977.28,0.60,0.27,0.46
5977.29,0.60,0.21,0.43
5977.30,0.60,0.17,0.41
5977.31,0.60,0.12,0.38
5977.32,0.60,0.06,0.34
5977.33,0.60,0.01,0.29
5977.34,0.60,-0.04,0.21
5977.35,0.60,-0.10,0.16
5977.36,0.60,-0.16,0.12
5977.37,0.60,-0.20,0.10
5977.38,0.60,-0.24,0.04
5977.39,0.60,-0.26,0.03
5977.40,0.60,-0.32,-0.01
5977.41,0.60,-0.34,-0.04
5977.42,0.60,-0.34,-0.08
5977.43,0.60,-0.35,-0.11
5977.44,0.60,-0.35,-0.15
5977.45,0.60,-0.35,-0.18
5977.46,0.60,-0.34,-0.21
5977.47,0.60,-0.34,-0.24
5977.48,0.60,-0.32,-0.26
5977.49,0.60,-0.31,-0.28
5977.50,0.60,-0.29,-0.29
5977.51,0.60,-0.27,-0.29
5977.52,0.60,-0.24,-0.28
5977.53,0.60,-0.20,-0.27
5977.54,0.60,-0.16,-0.27
5977.55,0.60,-0.12,-0.25
5977.56,0.60,-0.07,-0.23
5977.57,0.60,-0.04,-0.21
5977.58,0.60,0.01,-0.19
5977.59,0.60,0.07,-0.16
5977.60,0.60,0.13,-0.14
5977.61,0.60,0.22,-0.12
5977.62,0.60,0.26,-0.10
5977.63,0.60,0.31,-0.05
5977.64,0.60,0.34,0.00
5977.65,0.60,0.38,0.04
5977.66,0.60,0.40,0.09
5977.67,0.60,0.42,0.13
5977.68,0.60,0.43,0.18
5977.69,0.60,0.44,0.23
5977.70,0.60,0.44,0.27
5977.71,0.60,0.44,0.30
5977.72,0.60,0.42,0.36
5977.73,0.60,0.42,0.40
5977.74,0.60,0.40,0.42
5977.75,0.60,0.38,0.44
5977.76,0.60,0.36,0.46
5977.77,0.60,0.34,0.46
5977.78,0.60,0.30,0.46
5977.79,0.60,0.23,0.44
5977.80,0.60,0.21,0.42
5977.81,0.60,0.14,0.39
5977.82,0.60,0.09,0.32
5977.83,0.60,0.03,0.29
5977.84,0.60,-0.03,0.23
5977.85,0.60,-0.09,0.17
5977.86,0.60,-0.15,0.13
5977.87,0.60,-0.19,0.11
5977.88,0.60,-0.22,0.07
5977.89,0.60,-0.25,0.04
5977.90,0.60,-0.31,0.00
5977.91,0.60,-0.33,-0.04
5977.92,0.60,-0.33,-0.08
5977.93,0.60,-0.34,-0.11
5977.94,0.60,-0.34,-0.15
5977.95,0.60,-0.34,-0.18
5977.96,0.60,-0.33,-0.21
5977.97,0.60,-0.33,-0.24
5977.98,0.60,-0.32,-0.27
5977.99,0.60,-0.30,-0.28
5978.00,0.60,-0.28,-0.29
5978.01,0.60,-0.26,-0.30
5978.02,0.60,-0.23,-0.28
5978.03,0.60,-0.20,-0.28
5978.04,0.60,-0.16,-0.26
5978.05,0.60,-0.12,-0.25
5978.06,0.60,-0.07,-0.23
5978.07,0.60,-0.04,-0.21
5978.08,0.60,0.01,-0.19
5978.09,0.60,0.06,-0.17
5978.10,0.60,0.12,-0.15
5978.11,0.60,0.21,-0.14
5978.12,0.60,0.26,-0.12
5978.13,0.60,0.30,-0.06
5978.14,0.60,0.34,-0.01
5978.15,0.60,0.37,0.03
5978.16,0.60,0.39,0.08
5978.17,0.60,0.41,0.12
5978.18,0.60,0.42,0.17
5978.19,0.60,0.43,0.21
5978.20,0.60,0.43,0.25
5978.21,0.60,0.42,0.30
5978.22,0.60,0.41,0.35
5978.23,0.60,0.40,0.39
5978.24,0.60,0.38,0.41
5978.25,0.60,0.37,0.43
5978.26,0.60,0.35,0.45
5978.27,0.60,0.32,0.46
5978.28,0.60,0.32,0.45
5978.29,0.60,0.23,0.44
5978.30,0.60,0.19,0.41
5978.31,0.60,0.14,0.39
5978.32,0.60,0.09,-6.98
5978.33,0.60,0.03,0.29
5978.34,0.60,-0.02,0.23
5978.35,0.60,-0.08,0.16
5978.36,0.60,-0.14,0.12
5978.37,0.60,-0.19,0.09
5978.38,0.60,-0.22,0.05
5978.39,0.59,-0.24,0.03
5978.40,0.60,-0.31,-0.02
5978.41,0.60,-0.33,-0.05
5978.42,0.60,-0.33,-0.09
5978.43,0.60,-0.34,-0.12
5978.44,0.60,-0.34,-0.16
5978.45,0.60,-0.33,-0.19
5978.46,0.60,-0.33,-0.22
5978.47,0.60,-0.32,-0.25
5978.48,0.60,-0.31,-0.28
5978.49,0.60,-0.29,-0.29
5978.50,0.60,-0.27,-0.30
5978.51,0.60,-0.25,-0.31
5978.52,0.60,-0.23,-0.29
5978.53,0.60,-0.20,-0.29
5978.54,0.60,-0.16,-0.28
5978.55,0.60,-0.12,-0.26
5978.56,0.60,-0.07,-0.24
5978.57,0.60,-0.05,-0.22
5978.58,0.60,0.01,-0.21
5978.59,0.60,0.07,-0.19
5978.60,0.60,0.13,-0.17
5978.61,0.60,0.21,-0.16
5978.62,0.60,0.26,-0.14
5978.63,0.60,0.30,-0.09
5978.64,0.60,0.33,-0.04
5978.65,0.60,0.36,0.00
5978.66,0.60,0.38,0.05
5978.67,0.60,0.40,0.10
5978.68,0.60,0.41,0.14
5978.69,0.60,0.42,0.19
5978.70,0.60,0.42,0.23
5978.71,0.60,0.41,0.28
5978.72,0.60,0.41,0.33
5978.73,0.60,0.39,0.37
5978.74,0.60,0.38,0.40
5978.75,0.60,0.36,0.42
5978.76,0.60,0.34,0.44
5978.77,0.60,0.32,0.45
5978.78,0.60,0.29,0.45
5978.79,0.60,0.23,0.44
5978.80,0.60,-5.33,0.41
5978.81,0.60,-9.02,0.38
5978.82,0.60,-5.38,0.35
5978.83,0.60,0.03,0.30
5978.84,0.60,-0.03,0.24
5978.85,0.60,-0.08,0.18
5978.86,0.60,-0.14,0.14
5978.87,0.60,-0.19,0.11
5978.88,0.60,-0.21,0.06
5978.89,0.60,-0.24,0.04
5978.90,0.60,-0.31,0.00
5978.91,0.60,-0.32,-0.04
5978.92,0.60,-0.32,-0.07
5978.93,0.60,-0.33,-0.11
5978.94,0.60,-0.33,-0.14
5978.95,0.60,-0.33,-0.18
5978.96,0.60,-0.32,-0.21
5978.97,0.60,-0.31,-0.24
5978.98,0.60,-0.30,-0.26
5978.99,0.60,-0.28,-0.29
5979.00,0.60,-0.26,-0.29
5979.01,0.60,-0.24,-0.30
5979.02,0.60,-0.21,-0.29
5979.03,0.60,-0.18,-0.28
5979.04,0.60,-0.14,-0.27
5979.05,0.60,-0.10,-0.26
5979.06,0.60,-0.05,-0.24
5979.07,0.60,-0.02,-0.23
5979.08,0.60,0.03,-0.21
5979.09,0.60,0.09,-0.19
5979.10,0.60,0.15,-0.17
5979.11,0.60,0.22,-0.16
5979.12,0.60,0.27,-0.14
5979.13,0.60,0.31,-0.09
5979.14,0.60,0.35,-0.05
5979.15,0.60,0.38,-0.01
5979.16,0.60,0.40,0.04
5979.17,0.60,0.42,0.08
5979.18,0.60,0.43,0.13
5979.19,0.60,0.43,0.18
5979.20,0.60,0.43,0.22
5979.21,0.60,0.43,0.27
5979.22,0.60,0.42,0.33
5979.23,0.60,0.41,0.37
5979.24,0.60,0.39,0.41
5979.25,0.60,0.37,0.43
5979.26,0.60,0.35,0.45
5979.27,0.60,0.33,0.47
5979.28,0.60,0.31,0.47
5979.29,0.60,0.23,0.46
5979.30,0.60,0.19,0.43
5979.31,0.60,0.13,0.40
5979.32,0.60,0.08,0.36
5979.33,0.60,0.02,0.32
5979.34,0.60,-0.03,0.26
5979.35,0.60,-0.09,0.19
5979.36,0.60,-0.15,0.15
5979.37,0.60,-0.20,0.13
5979.38,0.60,-0.21,0.07
5979.39,0.60,-0.25,0.05
5979.40,0.60,-0.32,0.01
5979.41,0.60,-0.33,-0.03
5979.42,0.60,-0.33,-0.06
5979.43,0.60,-0.34,-0.10
5979.44,0.60,-0.34,-0.13
5979.45,0.60,-0.34,-0.17
5979.46,0.60,-0.33,-0.20
5979.47,0.60,-0.32,-0.23
5979.48,0.60,-0.31,-0.26
5979.49,0.60,-0.29,-0.28
5979.50,0.60,-0.27,-0.29
5979.51,0.60,-0.25,-0.30
5979.52,0.60,-0.22,-0.29
5979.53,0.60,-0.19,-0.27
5979.54,0.60,-0.15,-0.28
5979.55,0.60,-0.11,-0.26
5979.56,0.60,-0.06,-0.25
5979.57,0.60,-0.02,-0.23
5979.58,0.60,0.02,-0.21
5979.59,0.60,0.08,-0.19
5979.60,0.60,0.15,-0.17
5979.61,0.60,0.22,-0.16
5979.62,0.60,0.26,-0.14
5979.63,0.60,0.31,-0.09
5979.64,0.60,0.34,-0.05
5979.65,0.60,0.37,0.00
5979.66,0.60,0.39,0.04
5979.67,0.60,0.41,0.09
5979.68,0.60,0.42,0.14
5979.69,0.60,0.43,0.18
5979.70,0.60,0.43,0.22
5979.71,0.60,0.42,-0.98
5979.72,0.60,0.42,0.35
5979.73,0.60,0.41,0.38
5979.74,0.60,0.39,0.42
5979.75,0.60,0.37,0.44
5979.76,0.60,0.35,0.46
5979.77,0.60,0.33,0.48
5979.78,0.60,0.28,0.48
5979.79,0.60,0.22,0.46
5979.80,0.60,0.18,0.43
5979.81,0.60,0.13,0.38
5979.82,0.60,0.07,0.34
5979.83,0.60,0.01,0.31
5979.84,0.60,-0.04,0.24
5979.85,0.60,-0.10,0.19
5979.86,0.60,-0.16,0.14
5979.87,0.60,-0.20,0.11
5979.88,0.60,-0.22,0.06
5979.89,0.60,-0.26,0.04
5979.90,0.60,-0.32,0.01
5979.91,0.60,-0.33,-0.03
5979.92,0.60,-0.34,-0.07
5979.93,0.60,-0.35,-0.10
5979.94,0.60,-0.35,-0.13
5979.95,0.60,-0.35,-0.17
5979.96,0.60,-0.34,-0.20
5979.97,0.60,-0.33,-0.23
5979.98,0.60,-0.32,-0.25
5979.99,0.60,-0.31,-0.27
5980.00,0.60,-0.29,-0.28
5980.01,0.60,-0.27,-0.29
5980.02,0.60,-0.23,-0.27
5980.03,0.60,-0.20,-0.26
5980.04,0.60,-0.17,-0.27
5980.05,0.60,-0.12,-0.25
5980.06,0.60,-0.07,-0.23
5980.07,0.60,-0.05,-0.21
5980.08,0.60,0.01,-0.19
5980.09,0.60,0.07,-0.17
5980.10,0.60,0.14,-0.15
5980.11,0.60,0.21,-0.14
5980.12,0.60,0.25,-0.13
5980.13,0.60,0.29,-0.07
5980.14,0.60,0.33,-0.02
5980.15,0.60,0.36,0.02
5980.16,0.60,0.38,0.07
5980.17,0.60,0.41,0.12
5980.18,0.60,0.41,0.16
5980.19,0.60,0.42,0.21
5980.20,0.60,0.42,0.26
5980.21,0.60,0.42,-0.35
5980.22,0.60,0.41,0.36
5980.23,0.60,0.40,0.39
5980.24,0.60,0.39,0.42
5980.25,0.60,0.37,0.44
5980.26,0.60,0.35,0.46
5980.27,0.60,0.33,0.47
5980.28,0.60,0.31,0.47
5980.29,0.60,0.23,0.45
5980.30,0.60,0.18,0.41
5980.31,0.60,0.14,0.39
5980.32,0.60,0.09,-3.31
5980.33,0.60,0.03,0.30
5980.34,0.60,-0.03,0.23
5980.35,0.60,-0.09,0.17
5980.36,0.60,-0.15,0.13
5980.37,0.60,-0.20,0.09
5980.38,0.60,-0.23,0.05
5980.39,0.60,-0.25,0.00
5980.40,0.60,-0.32,-0.01
5980.41,0.60,-0.33,-0.05
5980.42,0.60,-0.34,-0.08
5980.43,0.60,-0.34,-0.12
5980.44,0.60,-0.35,-0.15
5980.45,0.60,-0.34,-0.18
5980.46,0.60,-0.34,-0.22
5980.47,0.60,-0.33,-0.24
5980.48,0.60,-0.32,-0.27
5980.49,0.60,-0.30,-0.29
5980.50,0.60,-0.29,-0.29
5980.51,0.60,-0.26,-0.30
5980.52,0.60,-0.23,-0.29
5980.53,0.60,-0.20,-0.27
5980.54,0.60,-0.16,-0.27
5980.55,0.60,-0.12,-0.25
5980.56,0.60,-0.07,-0.23
5980.57,0.60,-0.04,-0.21
5980.58,0.60,0.02,-0.19
5980.59,0.60,0.07,-0.17
5980.60,0.60,0.13,-0.15
5980.61,0.60,0.21,-0.13
5980.62,0.60,0.26,-0.12
5980.63,0.60,0.30,-0.09
5980.64,0.60,0.34,-0.01
5980.65,0.60,0.37,0.04
5980.66,0.60,0.39,0.08
5980.67,0.60,0.42,0.13
5980.68,0.60,0.43,0.18
5980.69,0.60,0.44,0.23
5980.70,0.60,0.44,0.27
5980.71,0.60,0.43,0.30
5980.72,0.60,0.43,0.36
5980.73,0.60,0.42,0.39
5980.74,0.60,0.40,0.42
5980.75,0.60,0.38,0.44
5980.76,0.60,0.36,0.45
5980.77,0.60,0.34,0.46
5980.78,0.60,0.31,0.46
5980.79,0.60,0.24,0.44
5980.80,0.60,0.20,0.42
5980.81,0.60,0.14,0.39
5980.82,0.60,0.09,-5.14
5980.83,0.60,0.04,0.30
5980.84,0.60,-0.02,0.24
5980.85,0.60,-0.08,0.17
5980.86,0.60,-0.14,0.12
5980.87,0.60,-0.19,0.09
5980.88,0.60,-0.22,0.06
5980.89,0.60,-0.24,0.01
5980.90,0.60,-0.32,-0.02
5980.91,0.60,-0.32,-0.05
5980.92,0.60,-0.34,-0.09
5980.93,0.60,-0.34,-0.13
5980.94,0.60,-0.34,-0.16
5980.95,0.60,-0.34,-0.19
5980.96,0.60,-0.34,-0.23
5980.97,0.60,-0.33,-0.26
5980.98,0.60,-0.31,-0.28
5980.99,0.60,-0.30,-0.30
5981.00,0.60,-0.28,-0.31
5981.01,0.60,-0.26,-0.31
5981.02,0.60,-0.23,-0.29
5981.03,0.60,-0.20,-0.29
5981.04,0.60,-0.16,-0.28
5981.05,0.60,-0.12,-0.26
5981.06,0.60,-0.08,-0.24
5981.07,0.60,-0.04,-0.23
5981.08,0.60,0.01,-0.21
5981.09,0.60,0.07,-0.19
5981.10,0.60,0.14,-0.17
5981.11,0.60,0.22,-0.15
5981.12,0.60,0.26,-0.14
5981.13,0.60,0.31,-0.07
5981.14,0.60,0.35,-0.02
5981.15,0.60,0.38,0.02
5981.16,0.60,0.40,0.06
5981.17,0.60,0.42,0.12
5981.18,0.60,0.43,0.16
5981.19,0.60,0.44,0.21
5981.20,0.60,0.44,0.26
5981.21,0.60,0.44,0.28
5981.22,0.60,0.43,0.34
5981.23,0.60,0.42,0.39
5981.24,0.60,0.41,0.42
5981.25,0.60,0.39,0.44
5981.26,0.60,0.37,0.46
5981.27,0.60,0.35,0.47
5981.28,0.60,0.31,0.47
5981.29,0.60,0.24,0.45
5981.30,0.60,0.20,0.43
5981.31,0.60,0.15,-1.44
5981.32,0.60,0.09,-5.15
5981.33,0.60,0.04,0.30
5981.34,0.60,-0.02,0.24
5981.35,0.60,-0.08,0.17
5981.36,0.60,-0.14,0.13
5981.37,0.60,-0.19,0.10
5981.38,0.60,-0.21,0.06
5981.39,0.60,-0.25,0.03
5981.40,0.60,-0.31,-0.01
5981.41,0.60,-0.31,-0.05
5981.42,0.60,-0.33,-0.08
5981.43,0.60,-0.33,-0.12
5981.44,0.60,-0.34,-0.15
5981.45,0.60,-0.33,-0.18
5981.46,0.60,-0.33,-0.22
5981.47,0.60,-0.32,-0.24
5981.48,0.60,-0.31,-0.26
5981.49,0.60,-0.29,-0.28
5981.50,0.60,-0.27,-0.29
5981.51,0.60,-0.25,-0.29
5981.52,0.60,-0.22,-0.27
5981.53,0.60,-0.19,-0.27
5981.54,0.60,-0.15,-0.26
5981.55,0.60,-0.11,-0.24
5981.56,0.60,-0.07,-0.23
5981.57,0.60,-0.03,-0.21
5981.58,0.60,0.03,-0.19
5981.59,0.60,0.09,-0.17
5981.60,0.60,0.17,-0.15
5981.61,0.60,0.22,-0.14
5981.62,0.60,0.26,-0.12
5981.63,0.60,0.30,-0.05
