time (s), (volts), (volts), (volts)
5441.22,0.60,-0.19,-0.15
5441.23,0.60,-0.18,-0.15
5441.24,0.60,-0.16,-0.15
5441.25,0.60,-0.15,-0.16
5441.26,0.60,-0.12,-0.15
5441.27,0.60,-0.11,-0.15
5441.28,0.60,-0.08,-0.15
5441.29,0.60,-0.06,-0.14
5441.30,0.60,-0.03,-0.13
5441.31,0.60,0.00,-0.12
5441.32,0.60,0.03,-0.11
5441.33,0.60,0.06,-0.09
5441.34,0.60,0.10,-0.07
5441.35,0.60,0.13,-0.05
5441.36,0.60,0.16,-0.03
5441.37,0.60,0.18,0.00
5441.38,0.60,0.21,0.03
5441.39,0.60,0.23,0.05
5441.40,0.60,0.25,0.08
5441.41,0.60,0.26,0.11
5441.42,0.60,0.27,0.14
5441.43,0.60,0.27,0.17
5441.44,0.60,0.27,0.19
5441.45,0.60,0.27,0.22
5441.46,0.60,0.26,0.24
5441.47,0.60,0.25,0.26
5441.48,0.60,0.24,0.27
5441.49,0.60,0.22,0.29
5441.50,0.60,0.20,0.29
5441.51,0.60,0.18,0.29
5441.52,0.60,0.16,0.28
5441.53,0.60,0.10,0.27
5441.54,0.60,0.08,0.26
5441.55,0.60,0.05,0.23
5441.56,0.60,0.02,0.21
5441.57,0.60,0.00,0.18
5441.58,0.60,-0.03,0.15
5441.59,0.60,-0.06,0.12
5441.60,0.60,-0.09,0.09
5441.61,0.60,-0.10,0.06
5441.62,0.60,-0.11,0.02
5441.63,0.60,-0.13,-0.01
5441.64,0.60,-0.15,-0.03
5441.65,0.60,-0.17,-0.06
5441.66,0.60,-0.18,-0.08
5441.67,0.60,-0.19,-0.10
5441.68,0.60,-0.20,-0.11
5441.69,0.60,-0.20,-0.13
5441.70,0.60,-0.20,-0.13
5441.71,0.60,-0.20,-0.14
5441.72,0.60,-0.19,-0.15
5441.73,0.60,-0.18,-0.15
5441.74,0.60,-0.17,-0.16
5441.75,0.60,-0.15,-0.16
5441.76,0.60,-0.13,-0.16
5441.77,0.60,-0.11,-0.16
5441.78,0.60,-0.09,-0.15
5441.79,0.60,-0.06,-0.14
5441.80,0.60,-0.03,-0.14
5441.81,0.60,0.00,-0.12
5441.82,0.60,0.03,-0.11
5441.83,0.60,0.06,-0.10
5441.84,0.60,0.10,-0.07
5441.85,0.60,0.13,-0.05
5441.86,0.60,0.16,-0.03
5441.87,0.60,0.18,0.00
5441.88,0.60,0.21,0.02
5441.89,0.60,0.22,0.05
5441.90,0.60,0.24,0.07
5441.91,0.60,0.26,0.09
5441.92,0.60,0.27,0.13
5441.93,0.60,0.27,0.16
5441.94,0.60,0.27,0.19
5441.95,0.60,0.27,0.21
5441.96,0.60,0.26,0.24
5441.97,0.60,0.25,0.25
5441.98,0.60,0.24,0.27
5441.99,0.60,0.22,0.28
5442.00,0.60,0.21,0.28
5442.01,0.60,0.18,0.29
5442.02,0.60,0.16,0.28
5442.03,0.60,0.12,0.27
5442.04,0.60,0.08,0.25
5442.05,0.60,0.05,0.23
5442.06,0.60,0.03,0.21
5442.07,0.60,0.00,0.18
5442.08,0.60,-0.03,0.15
5442.09,0.60,-0.06,0.12
5442.10,0.60,-0.08,0.09
5442.11,0.60,-0.08,0.05
5442.12,0.60,-0.11,0.02
5442.13,0.60,-0.13,-0.01
5442.14,0.60,-0.14,-0.03
5442.15,0.60,-0.16,-0.06
5442.16,0.60,-0.17,-0.08
5442.17,0.60,-0.18,-0.10
5442.18,0.60,-0.19,-0.11
5442.19,0.60,-0.19,-0.12
5442.20,0.60,-0.19,-0.14
5442.21,0.60,-0.19,-0.15
5442.22,0.60,-0.18,-0.15
5442.23,0.60,-0.17,-0.16
5442.24,0.60,-0.16,-0.16
5442.25,0.60,-0.13,-0.16
5442.26,0.60,-0.12,-0.16
5442.27,0.60,-0.09,-0.16
5442.28,0.60,-0.08,-0.16
5442.29,0.60,-0.05,-0.14
5442.30,0.60,-0.01,-0.14
5442.31,0.60,0.01,-0.13
5442.32,0.60,0.04,-0.11
5442.33,0.60,0.07,-0.10
5442.34,0.60,0.10,-0.08
5442.35,0.60,0.13,-0.06
5442.36,0.60,0.16,-0.03
5442.37,0.60,0.19,-0.01
5442.38,0.60,0.21,0.02
5442.39,0.60,0.23,0.04
5442.40,0.60,0.25,0.07
5442.41,0.60,0.26,0.10
5442.42,0.60,0.27,0.13
5442.43,0.60,0.27,0.15
5442.44,0.60,0.27,0.18
5442.45,0.60,0.27,0.21
5442.46,0.60,0.26,0.23
5442.47,0.60,0.25,0.25
5442.48,0.60,0.24,0.26
5442.49,0.60,0.22,0.27
5442.50,0.60,0.20,0.28
5442.51,0.60,0.18,0.28
5442.52,0.60,0.16,0.27
5442.53,0.60,0.10,0.26
5442.54,0.60,0.08,0.24
5442.55,0.60,0.06,0.22
5442.56,0.60,0.03,0.20
5442.57,0.60,0.00,0.17
5442.58,0.60,-0.03,0.14
5442.59,0.60,-0.05,0.11
5442.60,0.60,-0.08,0.08
5442.61,0.60,-0.09,0.05
5442.62,0.60,-0.10,0.01
5442.63,0.60,-0.12,-0.01
5442.64,0.60,-0.14,-0.04
5442.65,0.60,-0.16,-0.06
5442.66,0.60,-0.17,-0.08
5442.67,0.60,-0.18,-0.10
5442.68,0.60,-0.19,-0.11
5442.69,0.60,-0.19,-0.12
5442.70,0.60,-0.19,-0.13
5442.71,0.60,-0.18,-0.14
5442.72,0.60,-0.18,-0.15
5442.73,0.60,-0.16,-0.15
5442.74,0.60,-0.15,-0.16
5442.75,0.60,-0.13,-0.16
5442.76,0.60,-0.12,-0.16
5442.77,0.60,-0.08,-0.15
5442.78,0.60,-0.07,-0.15
5442.79,0.60,-0.04,-0.14
5442.80,0.60,-0.01,-0.13
5442.81,0.60,0.02,-0.12
5442.82,0.60,0.05,-0.11
5442.83,0.60,0.08,-0.09
5442.84,0.60,0.11,-0.07
5442.85,0.60,0.14,-0.05
5442.86,0.60,0.17,-0.03
5442.87,0.60,0.20,-0.01
5442.88,0.60,0.22,0.02
5442.89,0.60,0.24,0.05
5442.90,0.60,0.25,0.08
5442.91,0.60,0.27,0.10
5442.92,0.60,0.28,0.13
5442.93,0.60,0.28,0.16
5442.94,0.60,0.28,0.18
5442.95,0.60,0.28,0.21
5442.96,0.60,0.27,0.23
5442.97,0.60,0.26,0.25
5442.98,0.60,0.24,0.26
5442.99,0.60,0.23,0.27
5443.00,0.60,0.21,0.28
5443.01,0.60,0.19,0.27
5443.02,0.60,0.14,0.27
5443.03,0.60,0.12,0.26
5443.04,0.60,0.08,0.24
5443.05,0.60,0.06,0.21
5443.06,0.60,0.03,0.19
5443.07,0.60,0.00,0.16
5443.08,0.60,-0.03,0.13
5443.09,0.60,-0.06,0.10
5443.10,0.60,-0.08,0.07
5443.11,0.60,-0.08,0.04
5443.12,0.60,-0.10,0.01
5443.13,0.60,-0.13,-0.02
5443.14,0.60,-0.14,-0.05
5443.15,0.60,-0.16,-0.07
5443.16,0.60,-0.17,-0.09
5443.17,0.60,-0.18,-0.11
5443.18,0.60,-0.19,-0.12
5443.19,0.60,-0.19,-0.14
5443.20,0.60,-0.19,-0.14
5443.21,0.60,-0.19,-0.15
5443.22,0.60,-0.17,-0.16
5443.23,0.60,-0.17,-0.16
5443.24,0.60,-0.15,-0.16
5443.25,0.60,-0.14,-0.16
5443.26,0.60,-0.12,-0.16
5443.27,0.60,-0.09,-0.15
5443.28,0.60,-0.06,-0.15
5443.29,0.60,-0.04,-0.14
5443.30,0.60,-0.01,-0.13
5443.31,0.60,0.02,-0.11
5443.32,0.60,0.05,-0.11
5443.33,0.60,0.09,-0.09
5443.34,0.60,0.11,-0.07
5443.35,0.60,0.14,-0.05
5443.36,0.60,0.17,-0.02
5443.37,0.60,0.20,0.00
5443.38,0.60,0.22,0.03
5443.39,0.60,0.24,0.06
5443.40,0.60,0.26,0.08
5443.41,0.60,0.27,0.11
5443.42,0.60,0.27,0.14
5443.43,0.60,0.28,0.17
5443.44,0.60,0.28,0.19
5443.45,0.60,0.27,0.22
5443.46,0.60,0.27,0.24
5443.47,0.60,0.26,0.26
5443.48,0.60,0.25,0.27
5443.49,0.60,0.23,0.28
5443.50,0.60,0.21,0.28
5443.51,0.60,0.19,0.28
5443.52,0.60,0.16,0.27
5443.53,0.60,0.14,0.26
5443.54,0.60,0.09,0.24
5443.55,0.60,0.05,0.21
5443.56,0.60,0.03,0.19
5443.57,0.60,0.00,0.16
5443.58,0.60,-0.03,0.13
5443.59,0.60,-0.06,0.10
5443.60,0.60,-0.08,0.06
5443.61,0.60,-0.09,0.03
5443.62,0.60,-0.10,0.00
5443.63,0.60,-0.12,-0.02
5443.64,0.60,-0.14,-0.05
5443.65,0.60,-0.16,-0.08
5443.66,0.60,-0.17,-0.09
5443.67,0.60,-0.18,-0.11
5443.68,0.60,-0.19,-0.12
5443.69,0.60,-0.19,-0.14
5443.70,0.60,-0.19,-0.15
5443.71,0.60,-0.18,-0.15
5443.72,0.60,-0.18,-0.16
5443.73,0.60,-0.16,-0.16
5443.74,0.60,-0.15,-0.16
5443.75,0.60,-0.12,-0.16
5443.76,0.60,-0.12,-0.16
5443.77,0.60,-0.09,-0.16
5443.78,0.60,-0.07,-0.15
5443.79,0.60,-0.04,-0.14
5443.80,0.60,-0.01,-0.13
5443.81,0.60,0.02,-0.12
5443.82,0.60,0.05,-0.10
5443.83,0.60,0.08,-0.09
5443.84,0.60,0.11,-0.07
5443.85,0.60,0.14,-0.04
5443.86,0.60,0.17,-0.02
5443.87,0.60,0.20,0.00
5443.88,0.60,0.22,0.03
5443.89,0.60,0.24,0.06
5443.90,0.60,0.25,0.09
5443.91,0.60,0.26,0.12
5443.92,0.60,0.27,0.15
5443.93,0.60,0.27,0.17
5443.94,0.60,0.27,0.20
5443.95,0.60,0.26,0.23
5443.96,0.60,0.26,0.25
5443.97,0.60,0.25,0.27
5443.98,0.60,0.23,0.28
5443.99,0.60,0.22,0.29
5444.00,0.60,0.20,0.29
5444.01,0.60,0.18,0.29
5444.02,0.60,0.13,0.28
5444.03,0.60,0.10,0.27
5444.04,0.60,0.07,0.25
5444.05,0.60,0.05,0.22
5444.06,0.60,0.02,0.20
5444.07,0.60,-0.01,0.17
5444.08,0.60,-0.04,0.14
5444.09,0.60,-0.06,0.10
5444.10,0.60,-0.09,0.07
5444.11,0.60,-0.09,0.04
5444.12,0.60,-0.11,0.01
5444.13,0.60,-0.13,-0.02
5444.14,0.60,-0.14,-0.04
5444.15,0.60,-0.16,-0.07
5444.16,0.60,-0.17,-0.08
5444.17,0.60,-0.18,-0.10
5444.18,0.60,-0.18,-0.12
5444.19,0.60,-0.18,-0.13
5444.20,0.60,-0.18,-0.14
5444.21,0.60,-0.18,-0.15
5444.22,0.59,-0.17,-0.15
5444.23,0.60,-0.16,-0.15
5444.24,0.60,-0.15,-0.16
5444.25,0.60,-0.13,-0.16
5444.26,0.60,-0.11,-0.16
5444.27,0.60,-0.09,-0.15
5444.28,0.60,-0.06,-0.15
5444.29,0.60,-0.03,-0.14
5444.30,0.59,-0.01,-0.13
5444.31,0.60,0.02,-0.12
5444.32,0.60,0.05,-0.10
5444.33,0.60,0.09,-0.08
5444.34,0.60,0.12,-0.07
5444.35,0.60,0.15,-0.04
5444.36,0.60,0.17,-0.02
5444.37,0.60,0.20,0.01
5444.38,0.60,0.22,0.03
5444.39,0.60,0.24,0.06
5444.40,0.60,0.26,0.09
5444.41,0.60,0.26,0.12
5444.42,0.60,0.27,0.15
5444.43,0.60,0.28,0.18
5444.44,0.60,0.27,0.20
5444.45,0.60,0.27,0.23
5444.46,0.60,0.26,0.25
5444.47,0.60,0.25,0.27
5444.48,0.60,0.24,0.28
5444.49,0.60,0.22,0.29
5444.50,0.60,0.20,0.29
5444.51,0.59,0.18,0.29
5444.52,0.60,0.14,0.28
5444.53,0.60,0.10,0.27
5444.54,0.60,0.07,0.25
5444.55,0.60,0.05,0.23
5444.56,0.60,0.02,0.20
5444.57,0.60,-0.01,0.17
5444.58,0.60,-0.04,0.14
5444.59,0.60,-0.06,0.11
5444.60,0.60,-0.07,0.08
5444.61,0.60,-0.09,0.04
5444.62,0.60,-0.11,0.01
5444.63,0.60,-0.13,-0.02
5444.64,0.60,-0.15,-0.04
5444.65,0.60,-0.16,-0.06
5444.66,0.60,-0.17,-0.08
5444.67,0.60,-0.18,-0.10
5444.68,0.60,-0.19,-0.11
5444.69,0.60,-0.19,-0.12
5444.70,0.60,-0.19,-0.13
5444.71,0.60,-0.18,-0.14
5444.72,0.60,-0.17,-0.15
5444.73,0.60,-0.16,-0.15
5444.74,0.60,-0.15,-0.15
5444.75,0.60,-0.12,-0.15
5444.76,0.60,-0.11,-0.15
5444.77,0.60,-0.09,-0.15
5444.78,0.60,-0.06,-0.14
5444.79,0.60,-0.03,-0.13
5444.80,0.60,0.00,-0.12
5444.81,0.60,0.03,-0.11
5444.82,0.60,0.06,-0.10
5444.83,0.60,0.09,-0.08
5444.84,0.60,0.13,-0.06
5444.85,0.60,0.15,-0.04
5444.86,0.60,0.18,-0.01
5444.87,0.60,0.21,0.01
5444.88,0.60,0.23,0.04
5444.89,0.60,0.25,0.06
5444.90,0.60,0.26,0.09
5444.91,0.60,0.27,0.12
5444.92,0.60,0.28,0.15
5444.93,0.60,0.28,0.18
5444.94,0.60,0.28,0.20
5444.95,0.59,0.28,0.23
5444.96,0.60,0.27,0.25
5444.97,0.60,0.26,0.27
5444.98,0.60,0.24,0.28
5444.99,0.60,0.23,0.29
5445.00,0.60,0.21,0.29
5445.01,0.60,0.19,0.28
5445.02,0.60,0.15,0.28
5445.03,0.60,0.11,0.26
5445.04,0.60,0.08,0.24
5445.05,0.60,0.05,0.22
5445.06,0.60,0.02,0.19
5445.07,0.60,-0.01,0.16
5445.08,0.60,-0.03,0.13
5445.09,0.60,-0.06,0.10
5445.10,0.60,-0.09,0.07
5445.11,0.60,-0.10,0.03
5445.12,0.60,-0.11,0.00
5445.13,0.60,-0.13,-0.02
5445.14,0.60,-0.14,-0.05
5445.15,0.60,-0.16,-0.07
5445.16,0.60,-0.17,-0.09
5445.17,0.60,-0.18,-0.11
5445.18,0.60,-0.18,-0.12
5445.19,0.60,-0.18,-0.13
5445.20,0.60,-0.18,-0.14
5445.21,0.60,-0.18,-0.15
5445.22,0.60,-0.17,-0.15
5445.23,0.59,-0.16,-0.15
5445.24,0.60,-0.14,-0.16
5445.25,0.60,-0.12,-0.16
5445.26,0.60,-0.10,-0.16
5445.27,0.60,-0.08,-0.15
5445.28,0.60,-0.06,-0.15
5445.29,0.60,-0.03,-0.14
5445.30,0.60,0.00,-0.13
5445.31,0.60,0.03,-0.11
5445.32,0.60,0.06,-0.10
5445.33,0.60,0.09,-0.08
5445.34,0.60,0.12,-0.07
5445.35,0.60,0.15,-0.04
5445.36,0.60,0.18,-0.02
5445.37,0.60,0.21,0.01
5445.38,0.60,0.23,0.03
5445.39,0.60,0.25,0.06
5445.40,0.60,0.26,0.09
5445.41,0.60,0.27,0.12
5445.42,0.60,0.28,0.15
5445.43,0.60,0.28,0.18
5445.44,0.60,0.28,0.20
5445.45,0.60,0.27,0.23
5445.46,0.60,0.26,0.25
5445.47,0.60,0.25,0.26
5445.48,0.60,0.24,0.28
5445.49,0.60,0.22,0.29
5445.50,0.60,0.20,0.29
5445.51,0.60,0.17,0.29
5445.52,0.60,0.13,0.28
5445.53,0.60,0.09,0.26
5445.54,0.60,0.07,0.24
5445.55,0.60,0.04,0.22
5445.56,0.60,0.02,0.19
5445.57,0.60,-0.01,0.16
5445.58,0.60,-0.04,0.13
5445.59,0.60,-0.07,0.10
5445.60,0.60,-0.09,0.07
5445.61,0.60,-0.09,0.03
5445.62,0.60,-0.11,0.00
5445.63,0.60,-0.13,-0.03
5445.64,0.60,-0.15,-0.05
5445.65,0.60,-0.16,-0.07
5445.66,0.60,-0.18,-0.09
5445.67,0.60,-0.18,-0.11
5445.68,0.60,-0.19,-0.12
5445.69,0.60,-0.18,-0.13
5445.70,0.60,-0.19,-0.14
5445.71,0.60,-0.18,-0.15
5445.72,0.60,-0.17,-0.16
5445.73,0.60,-0.16,-0.16
5445.74,0.60,-0.14,-0.16
5445.75,0.60,-0.12,-0.16
5445.76,0.60,-0.10,-0.16
5445.77,0.60,-0.08,-0.16
5445.78,0.60,-0.05,-0.15
5445.79,0.60,-0.03,-0.15
5445.80,0.60,0.00,-0.13
5445.81,0.60,0.03,-0.12
5445.82,0.60,0.07,-0.10
5445.83,0.60,0.10,-0.09
5445.84,0.60,0.13,-0.07
5445.85,0.60,0.16,-0.05
5445.86,0.60,0.19,-0.02
5445.87,0.60,0.21,0.00
5445.88,0.60,0.23,0.03
5445.89,0.60,0.25,0.06
5445.90,0.60,0.26,0.09
5445.91,0.60,0.27,0.12
5445.92,0.60,0.28,0.14
5445.93,0.60,0.28,0.17
5445.94,0.60,0.28,0.20
5445.95,0.59,0.27,0.22
5445.96,0.60,0.26,0.25
5445.97,0.60,0.25,0.27
5445.98,0.60,0.23,0.28
5445.99,0.60,0.22,0.28
5446.00,0.60,0.19,0.29
5446.01,0.60,0.17,0.29
5446.02,0.60,0.13,0.27
5446.03,0.60,0.10,0.26
5446.04,0.60,0.07,0.24
5446.05,0.60,0.04,0.22
5446.06,0.60,0.01,0.19
5446.07,0.60,-0.02,0.16
5446.08,0.59,-0.04,0.14
5446.09,0.60,-0.06,0.10
5446.10,0.60,-0.08,0.07
5446.11,0.60,-0.10,0.04
5446.12,0.60,-0.12,0.01
5446.13,0.60,-0.14,-0.02
5446.14,0.60,-0.15,-0.04
5446.15,0.60,-0.17,-0.06
5446.16,0.60,-0.18,-0.09
5446.17,0.60,-0.19,-0.10
5446.18,0.60,-0.19,-0.11
5446.19,0.60,-0.19,-0.12
5446.20,0.60,-0.19,-0.14
5446.21,0.60,-0.18,-0.15
5446.22,0.60,-0.17,-0.15
5446.23,0.60,-0.16,-0.16
5446.24,0.60,-0.14,-0.16
5446.25,0.60,-0.13,-0.16
5446.26,0.60,-0.10,-0.16
5446.27,0.60,-0.08,-0.16
5446.28,0.60,-0.05,-0.15
5446.29,0.60,-0.03,-0.15
5446.30,0.60,0.01,-0.13
5446.31,0.60,0.04,-0.12
5446.32,0.60,0.07,-0.11
5446.33,0.60,0.10,-0.09
5446.34,0.60,0.13,-0.07
5446.35,0.60,0.16,-0.05
5446.36,0.60,0.19,-0.03
5446.37,0.60,0.21,0.00
5446.38,0.60,0.24,0.02
5446.39,0.60,0.25,0.05
5446.40,0.60,0.27,0.08
5446.41,0.60,0.28,0.11
5446.42,0.60,0.28,0.14
5446.43,0.60,0.28,0.16
5446.44,0.60,0.28,0.19
5446.45,0.60,0.27,0.22
5446.46,0.60,0.26,0.24
5446.47,0.60,0.25,0.26
5446.48,0.60,0.23,0.27
5446.49,0.60,0.22,0.28
5446.50,0.60,0.19,0.28
5446.51,0.60,0.17,0.28
5446.52,0.60,0.14,0.27
5446.53,0.60,0.09,0.26
5446.54,0.60,0.06,0.24
5446.55,0.60,0.04,0.22
5446.56,0.60,0.01,0.19
5446.57,0.60,-0.02,0.16
5446.58,0.60,-0.05,0.13
5446.59,0.60,-0.08,0.10
5446.60,0.60,-0.08,0.07
5446.61,0.60,-0.10,0.04
5446.62,0.60,-0.12,0.01
5446.63,0.60,-0.14,-0.02
5446.64,0.60,-0.16,-0.04
5446.65,0.60,-0.17,-0.06
5446.66,0.60,-0.18,-0.08
5446.67,0.60,-0.19,-0.10
5446.68,0.60,-0.19,-0.11
5446.69,0.60,-0.20,-0.12
5446.70,0.60,-0.19,-0.13
5446.71,0.60,-0.18,-0.14
5446.72,0.60,-0.18,-0.15
5446.73,0.60,-0.16,-0.15
5446.74,0.60,-0.15,-0.16
5446.75,0.60,-0.13,-0.15
5446.76,0.60,-0.11,-0.16
5446.77,0.60,-0.08,-0.15
5446.78,0.60,-0.05,-0.15
5446.79,0.60,-0.03,-0.14
5446.80,0.60,0.01,-0.14
5446.81,0.60,0.03,-0.12
5446.82,0.60,0.07,-0.11
5446.83,0.60,0.10,-0.10
5446.84,0.60,0.13,-0.08
5446.85,0.60,0.16,-0.06
5446.86,0.60,0.19,-0.03
5446.87,0.60,0.21,-0.01
5446.88,0.60,0.24,0.02
5446.89,0.60,0.25,0.04
5446.90,0.60,0.27,0.07
5446.91,0.60,0.28,0.10
5446.92,0.60,0.28,0.13
5446.93,0.60,0.28,0.16
5446.94,0.60,0.28,0.19
5446.95,0.60,0.27,0.21
5446.96,0.60,0.26,0.23
5446.97,0.60,0.25,0.25
5446.98,0.60,0.23,0.26
5446.99,0.60,0.21,0.27
5447.00,0.60,0.20,0.27
5447.01,0.60,0.17,0.27
5447.02,0.60,0.14,0.26
5447.03,0.60,0.08,0.25
5447.04,0.60,0.06,0.23
5447.05,0.60,0.04,0.21
5447.06,0.60,0.01,0.18
5447.07,0.60,-0.02,0.15
5447.08,0.60,-0.05,0.12
5447.09,0.60,-0.08,0.09
5447.10,0.60,-0.08,0.06
5447.11,0.60,-0.10,0.03
5447.12,0.60,-0.12,0.00
5447.13,0.60,-0.14,-0.03
5447.14,0.60,-0.16,-0.05
5447.15,0.60,-0.18,-0.07
5447.16,0.60,-0.18,-0.09
5447.17,0.60,-0.19,-0.10
5447.18,0.60,-0.20,-0.12
5447.19,0.60,-0.20,-0.13
5447.20,0.60,-0.19,-0.14
5447.21,0.60,-0.19,-0.15
5447.22,0.60,-0.18,-0.15
5447.23,0.60,-0.17,-0.16
5447.24,0.60,-0.15,-0.16
5447.25,0.60,-0.14,-0.16
5447.26,0.60,-0.11,-0.16
5447.27,0.60,-0.09,-0.16
5447.28,0.60,-0.06,-0.15
5447.29,0.60,-0.03,-0.15
5447.30,0.60,-0.01,-0.14
5447.31,0.60,0.03,-0.13
5447.32,0.60,0.06,-0.11
5447.33,0.60,0.09,-0.10
5447.34,0.60,0.12,-0.08
5447.35,0.60,0.15,-0.06
5447.36,0.60,0.18,-0.04
5447.37,0.60,0.20,-0.01
5447.38,0.59,0.23,0.01
5447.39,0.60,0.24,0.04
5447.40,0.60,0.25,0.07
5447.41,0.60,0.26,0.10
5447.42,0.60,0.27,0.13
5447.43,0.60,0.27,0.15
5447.44,0.60,0.27,0.18
5447.45,0.60,0.26,0.21
5447.46,0.59,0.25,0.23
5447.47,0.60,0.24,0.25
5447.48,0.60,0.22,0.26
5447.49,0.60,0.21,0.27
5447.50,0.59,0.19,0.27
5447.51,0.60,0.16,0.27
5447.52,0.60,0.12,0.27
5447.53,0.60,0.09,0.25
5447.54,0.60,0.06,0.23
5447.55,0.60,0.03,0.21
5447.56,0.60,0.00,0.18
5447.57,0.60,-0.03,0.16
5447.58,0.60,-0.06,0.13
5447.59,0.60,-0.08,0.10
5447.60,0.60,-0.09,0.07
5447.61,0.60,-0.10,0.04
5447.62,0.60,-0.12,0.01
5447.63,0.60,-0.14,-0.02
5447.64,0.60,-0.16,-0.04
5447.65,0.60,-0.17,-0.07
5447.66,0.60,-0.19,-0.08
5447.67,0.60,-0.19,-0.10
5447.68,0.60,-0.20,-0.12
5447.69,0.60,-0.20,-0.13
5447.70,0.60,-0.19,-0.14
5447.71,0.60,-0.19,-0.15
5447.72,0.60,-0.18,-0.15
5447.73,0.60,-0.17,-0.16
5447.74,0.60,-0.15,-0.16
5447.75,0.60,-0.13,-0.17
5447.76,0.60,-0.11,-0.16
5447.77,0.60,-0.09,-0.16
5447.78,0.60,-0.06,-0.15
5447.79,0.60,-0.04,-0.15
5447.80,0.60,-0.01,-0.14
5447.81,0.60,0.03,-0.13
5447.82,0.59,0.06,-0.11
5447.83,0.60,0.09,-0.10
5447.84,0.60,0.12,-0.08
5447.85,0.60,0.15,-0.06
5447.86,0.60,0.18,-0.03
5447.87,0.60,0.20,-0.01
5447.88,0.60,0.22,0.02
5447.89,0.60,0.24,0.04
5447.90,0.60,0.25,0.07
5447.91,0.60,0.26,0.10
5447.92,0.60,0.26,0.13
5447.93,0.60,0.27,0.16
5447.94,0.60,0.26,0.19
5447.95,0.60,0.26,0.21
5447.96,0.60,0.25,0.24
5447.97,0.60,0.23,0.25
5447.98,0.60,0.22,0.27
5447.99,0.60,0.20,0.28
5448.00,0.60,0.18,0.28
5448.01,0.60,0.16,0.28
5448.02,0.60,0.13,0.27
5448.03,0.60,0.08,0.26
5448.04,0.60,0.05,0.25
5448.05,0.60,0.03,0.22
5448.06,0.59,0.00,0.20
5448.07,0.60,-0.03,0.17
5448.08,0.60,-0.06,0.14
5448.09,0.60,-0.08,0.11
5448.10,0.60,-0.10,0.08
5448.11,0.60,-0.10,0.05
5448.12,0.60,-0.13,0.02
5448.13,0.60,-0.15,-0.01
5448.14,0.60,-0.16,-0.03
5448.15,0.60,-0.18,-0.05
5448.16,0.60,-0.19,-0.07
5448.17,0.60,-0.19,-0.09
5448.18,0.60,-0.20,-0.11
5448.19,0.60,-0.20,-0.12
5448.20,0.60,-0.19,-0.13
5448.21,0.60,-0.19,-0.14
5448.22,0.60,-0.18,-0.14
5448.23,0.60,-0.17,-0.15
5448.24,0.60,-0.14,-0.15
5448.25,0.60,-0.13,-0.16
5448.26,0.60,-0.11,-0.15
5448.27,0.60,-0.09,-0.16
5448.28,0.60,-0.06,-0.15
5448.29,0.60,-0.03,-0.14
5448.30,0.60,0.00,-0.13
5448.31,0.60,0.03,-0.13
5448.32,0.60,0.06,-0.11
5448.33,0.60,0.09,-0.10
5448.34,0.60,0.12,-0.08
5448.35,0.60,0.15,-0.06
5448.36,0.60,0.18,-0.03
5448.37,0.60,0.20,-0.01
5448.38,0.60,0.23,0.02
5448.39,0.60,0.24,0.04
5448.40,0.60,0.26,0.07
5448.41,0.60,0.27,0.10
5448.42,0.60,0.27,0.13
5448.43,0.60,0.27,0.16
5448.44,0.60,0.27,0.19
5448.45,0.60,0.26,0.21
5448.46,0.60,0.25,0.23
5448.47,0.60,0.24,0.25
5448.48,0.60,0.22,0.27
5448.49,0.60,0.21,0.28
5448.50,0.60,0.19,0.28
5448.51,0.60,0.16,0.28
5448.52,0.60,0.13,0.27
5448.53,0.60,0.09,0.26
5448.54,0.60,0.05,0.24
5448.55,0.60,0.03,0.22
5448.56,0.60,0.00,0.20
5448.57,0.60,-0.03,0.17
5448.58,0.60,-0.06,0.14
5448.59,0.60,-0.08,0.11
5448.60,0.60,-0.10,0.08
5448.61,0.60,-0.11,0.05
5448.62,0.60,-0.13,0.02
5448.63,0.60,-0.15,-0.01
5448.64,0.60,-0.17,-0.03
5448.65,0.60,-0.18,-0.05
5448.66,0.60,-0.19,-0.07
5448.67,0.60,-0.20,-0.09
5448.68,0.60,-0.20,-0.11
5448.69,0.60,-0.20,-0.12
5448.70,0.60,-0.20,-0.13
5448.71,0.60,-0.19,-0.14
5448.72,0.60,-0.19,-0.14
5448.73,0.60,-0.17,-0.15
5448.74,0.60,-0.16,-0.15
5448.75,0.60,-0.14,-0.16
5448.76,0.60,-0.11,-0.16
5448.77,0.60,-0.09,-0.15
5448.78,0.59,-0.06,-0.15
5448.79,0.60,-0.04,-0.14
5448.80,0.60,-0.01,-0.14
5448.81,0.60,0.02,-0.12
5448.82,0.60,0.06,-0.11
5448.83,0.60,0.09,-0.10
5448.84,0.60,0.12,-0.08
5448.85,0.60,0.15,-0.06
5448.86,0.60,0.18,-0.04
5448.87,0.60,0.21,-0.01
5448.88,0.60,0.23,0.01
5448.89,0.60,0.24,0.04
5448.90,0.60,0.26,0.07
5448.91,0.60,0.27,0.10
5448.92,0.60,0.27,0.12
5448.93,0.60,0.27,0.15
5448.94,0.60,0.27,0.18
5448.95,0.60,0.27,0.21
5448.96,0.60,0.26,0.23
5448.97,0.60,0.25,0.25
5448.98,0.60,0.23,0.26
5448.99,0.60,0.21,0.27
5449.00,0.60,0.19,0.28
