time_s,volts,Force_newtons,,,correction factor,0.0081
7395.95,-0.0003,-0.037037037,,,,
7395.96,-0.000349,-0.04308642,,,,
7395.97,-0.00032,-0.039506173,,,,
7395.98,-0.000349,-0.04308642,,,,
7395.99,-0.000349,-0.04308642,,,,
7396,-0.000378,-0.046666667,,,,
7396.01,-0.000378,-0.046666667,,,,
7396.02,-0.000378,-0.046666667,,,,
7396.03,-0.000329,-0.040617284,,,,
7396.04,-0.000368,-0.045432099,,,,
7396.05,-0.000398,-0.049135802,,,,
7396.06,-0.000359,-0.044320988,,,,
7396.07,-0.000339,-0.041851852,,,,
7396.08,-0.000349,-0.04308642,,,,
7396.09,-0.000339,-0.041851852,,,,
7396.1,-0.00032,-0.039506173,,,,
7396.11,-0.000408,-0.05037037,,,,
7396.12,-0.000378,-0.046666667,,,,
7396.13,-0.000359,-0.044320988,,,,
7396.14,-0.000339,-0.041851852,,,,
7396.15,-0.00032,-0.039506173,,,,
7396.16,-0.000368,-0.045432099,,,,
7396.17,-0.000329,-0.040617284,,,,
7396.18,-0.000329,-0.040617284,,,,
7396.19,-0.00029,-0.035802469,,,,
7396.2,-0.000281,-0.034691358,,,,
7396.21,-0.00032,-0.039506173,,,,
7396.22,-0.0003,-0.037037037,,,,
7396.23,-0.00029,-0.035802469,,,,
7396.24,-0.000232,-0.028641975,,,,
7396.25,-0.000173,-0.021358025,,,,
7396.26,-0.000134,-0.01654321,,,,
7396.27,-0.000154,-0.019012346,,,,
7396.28,-0.000163,-0.020123457,,,,
7396.29,-0.000105,-0.012962963,,,,
7396.3,-0.000076,-0.009382716,,,,
7396.31,-0.000007,-0.000864198,,,,
7396.32,0.000032,0.003950617,,,,
7396.33,-0.000007,-0.000864198,,,,
7396.34,0.000051,0.006296296,,,,
7396.35,0.000081,0.01,,,,
7396.36,0.0001,0.012345679,,,,
7396.37,0.000149,0.018395062,,,,
7396.38,0.000159,0.01962963,,,,
7396.39,0.000159,0.01962963,,,,
7396.4,0.000159,0.01962963,,,,
7396.41,0.000198,0.024444444,,,,
7396.42,0.000257,0.031728395,,,,
7396.43,0.000305,0.037654321,,,,
7396.44,0.000305,0.037654321,,,,
7396.45,0.000315,0.038888889,,,,
7396.46,0.000335,0.041358025,,,,
7396.47,0.000403,0.049753086,,,,
7396.48,0.000432,0.053333333,,,,
7396.49,0.000462,0.057037037,,,,
7396.5,0.000481,0.059382716,,,,
7396.51,0.00051,0.062962963,,,,
7396.52,0.000501,0.061851852,,,,
7396.53,0.000491,0.060617284,,,,
7396.54,0.00053,0.065432099,,,,
7396.55,0.00052,0.064197531,,,,
7396.56,0.000501,0.061851852,,,,
7396.57,0.00052,0.064197531,,,,
7396.58,0.000501,0.061851852,,,,
7396.59,0.00052,0.064197531,,,,
7396.6,0.00052,0.064197531,,,,
7396.61,0.000549,0.067777778,,,,
7396.62,0.00054,0.066666667,,,,
7396.63,0.00051,0.062962963,,,,
7396.64,0.00051,0.062962963,,,,
7396.65,0.00051,0.062962963,,,,
7396.66,0.000501,0.061851852,,,,
7396.67,0.000491,0.060617284,,,,
7396.68,0.000491,0.060617284,,,,
7396.69,0.000481,0.059382716,,,,
7396.7,0.000462,0.057037037,,,,
7396.71,0.000413,0.050987654,,,,
7396.72,0.000442,0.054567901,,,,
7396.73,0.000403,0.049753086,,,,
7396.74,0.000325,0.040123457,,,,
7396.75,0.000305,0.037654321,,,,
7396.76,0.000315,0.038888889,,,,
7396.77,0.000266,0.032839506,,,,
7396.78,0.000188,0.023209877,,,,
7396.79,0.000149,0.018395062,,,,
7396.8,0.00011,0.013580247,,,,
7396.81,0.000051,0.006296296,,,,
7396.82,-0.000027,-0.003333333,,,,
7396.83,-0.000056,-0.00691358,,,,
7396.84,-0.000173,-0.021358025,,,,
7396.85,-0.000212,-0.02617284,,,,
7396.86,-0.000232,-0.028641975,,,,
7396.87,-0.000212,-0.02617284,,,,
7396.88,-0.00029,-0.035802469,,,,
7396.89,-0.000329,-0.040617284,,,,
7396.9,-0.000329,-0.040617284,,,,
7396.91,-0.000329,-0.040617284,,,,
7396.92,-0.000281,-0.034691358,,,,
7396.93,-0.00031,-0.038271605,,,,
7396.94,-0.00032,-0.039506173,,,,
7396.95,-0.000359,-0.044320988,,,,
7396.96,-0.000359,-0.044320988,,,,
7396.97,-0.000329,-0.040617284,,,,
7396.98,-0.000349,-0.04308642,,,,
7396.99,-0.000359,-0.044320988,,,,
7397,-0.000378,-0.046666667,,,,
7397.01,-0.000388,-0.047901235,,,,
7397.02,-0.000368,-0.045432099,,,,
7397.03,-0.000427,-0.052716049,,,,
7397.04,-0.000378,-0.046666667,,,,
7397.05,-0.000408,-0.05037037,,,,
7397.06,-0.000388,-0.047901235,,,,
7397.07,-0.000359,-0.044320988,,,,
7397.08,-0.000378,-0.046666667,,,,
7397.09,-0.000378,-0.046666667,,,,
7397.1,-0.000378,-0.046666667,,,,
7397.11,-0.000378,-0.046666667,,,,
7397.12,-0.000359,-0.044320988,,,,
7397.13,-0.000368,-0.045432099,,,,
7397.14,-0.000349,-0.04308642,,,,
7397.15,-0.000388,-0.047901235,,,,
7397.16,-0.000349,-0.04308642,,,,
7397.17,-0.000359,-0.044320988,,,,
7397.18,-0.000339,-0.041851852,,,,
7397.19,-0.0003,-0.037037037,,,,
7397.2,-0.00031,-0.038271605,,,,
7397.21,-0.000281,-0.034691358,,,,
7397.22,-0.000281,-0.034691358,,,,
7397.23,-0.00029,-0.035802469,,,,
7397.24,-0.000271,-0.03345679,,,,
7397.25,-0.000183,-0.022592593,,,,
7397.26,-0.000144,-0.017777778,,,,
7397.27,-0.000134,-0.01654321,,,,
7397.28,-0.000154,-0.019012346,,,,
7397.29,-0.000085,-0.010493827,,,,
7397.3,-0.000036,-0.004444444,,,,
7397.31,0.000003,0.00037037,,,,
7397.32,0.000042,0.005185185,,,,
7397.33,0.000022,0.002716049,,,,
7397.34,0.000051,0.006296296,,,,
7397.35,0.000081,0.01,,,,
7397.36,0.000061,0.007530864,,,,
7397.37,0.000091,0.011234568,,,,
7397.38,0.000149,0.018395062,,,,
7397.39,0.000169,0.020864198,,,,
7397.4,0.000169,0.020864198,,,,
7397.41,0.000188,0.023209877,,,,
7397.42,0.000247,0.030493827,,,,
7397.43,0.000257,0.031728395,,,,
7397.44,0.000315,0.038888889,,,,
7397.45,0.000286,0.035308642,,,,
7397.46,0.000325,0.040123457,,,,
7397.47,0.000344,0.042469136,,,,
7397.48,0.000383,0.047283951,,,,
7397.49,0.000413,0.050987654,,,,
7397.5,0.000442,0.054567901,,,,
7397.51,0.000432,0.053333333,,,,
7397.52,0.000452,0.055802469,,,,
7397.53,0.000462,0.057037037,,,,
7397.54,0.000481,0.059382716,,,,
7397.55,0.000471,0.058148148,,,,
7397.56,0.000501,0.061851852,,,,
7397.57,0.000452,0.055802469,,,,
7397.58,0.000452,0.055802469,,,,
7397.59,0.000481,0.059382716,,,,
7397.6,0.000491,0.060617284,,,,
7397.61,0.000501,0.061851852,,,,
7397.62,0.000491,0.060617284,,,,
7397.63,0.000452,0.055802469,,,,
7397.64,0.000471,0.058148148,,,,
7397.65,0.000423,0.052222222,,,,
7397.66,0.000442,0.054567901,,,,
7397.67,0.00051,0.062962963,,,,
7397.68,0.000462,0.057037037,,,,
7397.69,0.000452,0.055802469,,,,
7397.7,0.000432,0.053333333,,,,
7397.71,0.000423,0.052222222,,,,
7397.72,0.000374,0.04617284,,,,
7397.73,0.000374,0.04617284,,,,
7397.74,0.000364,0.044938272,,,,
7397.75,0.000296,0.03654321,,,,
7397.76,0.000296,0.03654321,,,,
7397.77,0.000266,0.032839506,,,,
7397.78,0.000159,0.01962963,,,,
7397.79,0.000178,0.021975309,,,,
7397.8,0.000081,0.01,,,,
7397.81,0.000051,0.006296296,,,,
7397.82,0.000003,0.00037037,,,,
7397.83,-0.000105,-0.012962963,,,,
7397.84,-0.000134,-0.01654321,,,,
7397.85,-0.000154,-0.019012346,,,,
7397.86,-0.000202,-0.024938272,,,,
7397.87,-0.000251,-0.030987654,,,,
7397.88,-0.000261,-0.032222222,,,,
7397.89,-0.0003,-0.037037037,,,,
7397.9,-0.00029,-0.035802469,,,,
7397.91,-0.00029,-0.035802469,,,,
7397.92,-0.00029,-0.035802469,,,,
7397.93,-0.00029,-0.035802469,,,,
7397.94,-0.00031,-0.038271605,,,,
7397.95,-0.000349,-0.04308642,,,,
7397.96,-0.0003,-0.037037037,,,,
7397.97,-0.000359,-0.044320988,,,,
7397.98,-0.000349,-0.04308642,,,,
7397.99,-0.00029,-0.035802469,,,,
7398,-0.000398,-0.049135802,,,,
7398.01,-0.000349,-0.04308642,,,,
7398.02,-0.000349,-0.04308642,,,,
7398.03,-0.000339,-0.041851852,,,,
7398.04,-0.000359,-0.044320988,,,,
7398.05,-0.000368,-0.045432099,,,,
7398.06,-0.000398,-0.049135802,,,,
7398.07,-0.000378,-0.046666667,,,,
7398.08,-0.000339,-0.041851852,,,,
7398.09,-0.000368,-0.045432099,,,,
7398.1,-0.000359,-0.044320988,,,,
7398.11,-0.000349,-0.04308642,,,,
7398.12,-0.000368,-0.045432099,,,,
7398.13,-0.000329,-0.040617284,,,,
7398.14,-0.00031,-0.038271605,,,,
7398.15,-0.000349,-0.04308642,,,,
7398.16,-0.000329,-0.040617284,,,,
7398.17,-0.000329,-0.040617284,,,,
7398.18,-0.000329,-0.040617284,,,,
7398.19,-0.000281,-0.034691358,,,,
7398.2,-0.000271,-0.03345679,,,,
7398.21,-0.000261,-0.032222222,,,,
7398.22,-0.000261,-0.032222222,,,,
7398.23,-0.000261,-0.032222222,,,,
7398.24,-0.000232,-0.028641975,,,,
7398.25,-0.000163,-0.020123457,,,,
7398.26,-0.000134,-0.01654321,,,,
7398.27,-0.000144,-0.017777778,,,,
7398.28,-0.000124,-0.015308642,,,,
7398.29,-0.000095,-0.011728395,,,,
7398.3,-0.000017,-0.002098765,,,,
7398.31,0.000003,0.00037037,,,,
7398.32,0.000003,0.00037037,,,,
7398.33,0.000012,0.001481481,,,,
7398.34,0.000061,0.007530864,,,,
7398.35,0.000051,0.006296296,,,,
7398.36,0.000081,0.01,,,,
7398.37,0.00012,0.014814815,,,,
7398.38,0.00011,0.013580247,,,,
7398.39,0.000159,0.01962963,,,,
7398.4,0.000169,0.020864198,,,,
7398.41,0.000169,0.020864198,,,,
7398.42,0.000217,0.026790123,,,,
7398.43,0.000266,0.032839506,,,,
7398.44,0.000266,0.032839506,,,,
7398.45,0.000286,0.035308642,,,,
7398.46,0.000344,0.042469136,,,,
7398.47,0.000364,0.044938272,,,,
7398.48,0.000383,0.047283951,,,,
7398.49,0.000481,0.059382716,,,,
7398.5,0.000413,0.050987654,,,,
7398.51,0.000442,0.054567901,,,,
7398.52,0.000462,0.057037037,,,,
7398.53,0.000481,0.059382716,,,,
7398.54,0.000481,0.059382716,,,,
7398.55,0.000491,0.060617284,,,,
7398.56,0.000501,0.061851852,,,,
7398.57,0.000501,0.061851852,,,,
7398.58,0.000501,0.061851852,,,,
7398.59,0.000471,0.058148148,,,,
7398.6,0.000491,0.060617284,,,,
7398.61,0.000491,0.060617284,,,,
7398.62,0.000481,0.059382716,,,,
7398.63,0.000471,0.058148148,,,,
7398.64,0.000501,0.061851852,,,,
7398.65,0.000481,0.059382716,,,,
7398.66,0.000462,0.057037037,,,,
7398.67,0.000471,0.058148148,,,,
7398.68,0.000442,0.054567901,,,,
7398.69,0.000442,0.054567901,,,,
7398.7,0.000393,0.048518519,,,,
7398.71,0.000432,0.053333333,,,,
7398.72,0.000383,0.047283951,,,,
7398.73,0.000335,0.041358025,,,,
7398.74,0.000315,0.038888889,,,,
7398.75,0.000286,0.035308642,,,,
7398.76,0.000247,0.030493827,,,,
7398.77,0.000198,0.024444444,,,,
7398.78,0.00012,0.014814815,,,,
7398.79,0.000032,0.003950617,,,,
7398.8,-0.000007,-0.000864198,,,,
7398.81,-0.000046,-0.005679012,,,,
7398.82,-0.000095,-0.011728395,,,,
7398.83,-0.000163,-0.020123457,,,,
7398.84,-0.000212,-0.02617284,,,,
7398.85,-0.000251,-0.030987654,,,,
7398.86,-0.000251,-0.030987654,,,,
7398.87,-0.000271,-0.03345679,,,,
7398.88,-0.0003,-0.037037037,,,,
7398.89,-0.000281,-0.034691358,,,,
7398.9,-0.000281,-0.034691358,,,,
7398.91,-0.000261,-0.032222222,,,,
7398.92,-0.0003,-0.037037037,,,,
7398.93,-0.0003,-0.037037037,,,,
7398.94,-0.00031,-0.038271605,,,,
7398.95,-0.000329,-0.040617284,,,,
7398.96,-0.000329,-0.040617284,,,,
7398.97,-0.000339,-0.041851852,,,,
7398.98,-0.000339,-0.041851852,,,,
7398.99,-0.000349,-0.04308642,,,,
7399,-0.000349,-0.04308642,,,,
7399.01,-0.000359,-0.044320988,,,,
7399.02,-0.000329,-0.040617284,,,,
7399.03,-0.000349,-0.04308642,,,,
7399.04,-0.000359,-0.044320988,,,,
7399.05,-0.000368,-0.045432099,,,,
7399.06,-0.000349,-0.04308642,,,,
7399.07,-0.000339,-0.041851852,,,,
7399.08,-0.000329,-0.040617284,,,,
7399.09,-0.00031,-0.038271605,,,,
7399.1,-0.00032,-0.039506173,,,,
7399.11,-0.000339,-0.041851852,,,,
7399.12,-0.000329,-0.040617284,,,,
7399.13,-0.00029,-0.035802469,,,,
7399.14,-0.00031,-0.038271605,,,,
7399.15,-0.00029,-0.035802469,,,,
7399.16,-0.000339,-0.041851852,,,,
7399.17,-0.000329,-0.040617284,,,,
7399.18,-0.00032,-0.039506173,,,,
7399.19,-0.000281,-0.034691358,,,,
7399.2,-0.000281,-0.034691358,,,,
7399.21,-0.00029,-0.035802469,,,,
7399.22,-0.000232,-0.028641975,,,,
7399.23,-0.0003,-0.037037037,,,,
7399.24,-0.000261,-0.032222222,,,,
7399.25,-0.000193,-0.02382716,,,,
7399.26,-0.000134,-0.01654321,,,,
7399.27,-0.000144,-0.017777778,,,,
7399.28,-0.000163,-0.020123457,,,,
7399.29,-0.000085,-0.010493827,,,,
7399.3,-0.000027,-0.003333333,,,,
7399.31,0.000003,0.00037037,,,,
7399.32,0.000051,0.006296296,,,,
7399.33,0.000061,0.007530864,,,,
7399.34,0.000042,0.005185185,,,,
7399.35,0.000081,0.01,,,,
7399.36,0.00012,0.014814815,,,,
7399.37,0.000169,0.020864198,,,,
7399.38,0.000178,0.021975309,,,,
7399.39,0.000178,0.021975309,,,,
7399.4,0.000217,0.026790123,,,,
7399.41,0.000217,0.026790123,,,,
7399.42,0.000296,0.03654321,,,,
7399.43,0.000276,0.034074074,,,,
7399.44,0.000383,0.047283951,,,,
7399.45,0.000374,0.04617284,,,,
7399.46,0.000383,0.047283951,,,,
7399.47,0.000413,0.050987654,,,,
7399.48,0.000442,0.054567901,,,,
7399.49,0.000471,0.058148148,,,,
7399.5,0.000481,0.059382716,,,,
7399.51,0.000471,0.058148148,,,,
7399.52,0.000491,0.060617284,,,,
7399.53,0.000471,0.058148148,,,,
7399.54,0.000462,0.057037037,,,,
7399.55,0.00052,0.064197531,,,,
7399.56,0.000491,0.060617284,,,,
7399.57,0.000501,0.061851852,,,,
7399.58,0.000491,0.060617284,,,,
7399.59,0.000501,0.061851852,,,,
7399.6,0.000501,0.061851852,,,,
7399.61,0.000481,0.059382716,,,,
7399.62,0.000501,0.061851852,,,,
7399.63,0.00052,0.064197531,,,,
7399.64,0.000481,0.059382716,,,,
7399.65,0.000481,0.059382716,,,,
7399.66,0.000481,0.059382716,,,,
7399.67,0.000462,0.057037037,,,,
7399.68,0.000442,0.054567901,,,,
7399.69,0.000423,0.052222222,,,,
7399.7,0.000403,0.049753086,,,,
7399.71,0.000374,0.04617284,,,,
7399.72,0.000335,0.041358025,,,,
7399.73,0.000344,0.042469136,,,,
7399.74,0.000315,0.038888889,,,,
7399.75,0.000276,0.034074074,,,,
7399.76,0.000217,0.026790123,,,,
7399.77,0.000178,0.021975309,,,,
7399.78,0.00012,0.014814815,,,,
7399.79,0.000081,0.01,,,,
7399.8,0.000032,0.003950617,,,,
7399.81,0.000003,0.00037037,,,,
7399.82,-0.000085,-0.010493827,,,,
7399.83,-0.000173,-0.021358025,,,,
7399.84,-0.000154,-0.019012346,,,,
7399.85,-0.000183,-0.022592593,,,,
7399.86,-0.000183,-0.022592593,,,,
7399.87,-0.000202,-0.024938272,,,,
7399.88,-0.000271,-0.03345679,,,,
7399.89,-0.000251,-0.030987654,,,,
7399.9,-0.000271,-0.03345679,,,,
7399.91,-0.000232,-0.028641975,,,,
7399.92,-0.000251,-0.030987654,,,,
7399.93,-0.000271,-0.03345679,,,,
7399.94,-0.00031,-0.038271605,,,,
7399.95,-0.00031,-0.038271605,,,,
7399.96,-0.000281,-0.034691358,,,,
7399.97,-0.000329,-0.040617284,,,,
7399.98,-0.000329,-0.040617284,,,,
7399.99,-0.00032,-0.039506173,,,,
7400,-0.000349,-0.04308642,,,,
7400.01,-0.000359,-0.044320988,,,,
7400.02,-0.000339,-0.041851852,,,,
7400.03,-0.000339,-0.041851852,,,,
7400.04,-0.000349,-0.04308642,,,,
7400.05,-0.000368,-0.045432099,,,,
7400.06,-0.000368,-0.045432099,,,,
7400.07,-0.000349,-0.04308642,,,,
7400.08,-0.000349,-0.04308642,,,,
7400.09,-0.000329,-0.040617284,,,,
7400.1,-0.000339,-0.041851852,,,,
7400.11,-0.000368,-0.045432099,,,,
7400.12,-0.000349,-0.04308642,,,,
7400.13,-0.00032,-0.039506173,,,,
7400.14,-0.0003,-0.037037037,,,,
7400.15,-0.000281,-0.034691358,,,,
7400.16,-0.00032,-0.039506173,,,,
7400.17,-0.000329,-0.040617284,,,,
7400.18,-0.00031,-0.038271605,,,,
7400.19,-0.000281,-0.034691358,,,,
7400.2,-0.000242,-0.029876543,,,,
7400.21,-0.000261,-0.032222222,,,,
7400.22,-0.000281,-0.034691358,,,,
7400.23,-0.000271,-0.03345679,,,,
7400.24,-0.000222,-0.027407407,,,,
7400.25,-0.000173,-0.021358025,,,,
7400.26,-0.000144,-0.017777778,,,,
7400.27,-0.000095,-0.011728395,,,,
7400.28,-0.000134,-0.01654321,,,,
7400.29,-0.000076,-0.009382716,,,,
7400.3,-0.000027,-0.003333333,,,,
7400.31,0.000012,0.001481481,,,,
7400.32,0.000022,0.002716049,,,,
7400.33,0.000051,0.006296296,,,,
7400.34,0.000071,0.008765432,,,,
7400.35,0.000071,0.008765432,,,,
7400.36,0.00013,0.016049383,,,,
7400.37,0.00012,0.014814815,,,,
7400.38,0.000139,0.017160494,,,,
7400.39,0.000149,0.018395062,,,,
7400.4,0.00012,0.014814815,,,,
7400.41,0.000198,0.024444444,,,,
7400.42,0.000178,0.021975309,,,,
7400.43,0.000227,0.028024691,,,,
7400.44,0.000237,0.029259259,,,,
7400.45,0.000237,0.029259259,,,,
7400.46,0.000286,0.035308642,,,,
7400.47,0.000315,0.038888889,,,,
7400.48,0.000344,0.042469136,,,,
7400.49,0.000374,0.04617284,,,,
7400.5,0.000423,0.052222222,,,,
7400.51,0.000442,0.054567901,,,,
7400.52,0.000471,0.058148148,,,,
7400.53,0.000501,0.061851852,,,,
7400.54,0.000501,0.061851852,,,,
7400.55,0.00052,0.064197531,,,,
7400.56,0.00052,0.064197531,,,,
7400.57,0.000549,0.067777778,,,,
7400.58,0.000579,0.071481481,,,,
7400.59,0.00052,0.064197531,,,,
7400.6,0.00053,0.065432099,,,,
7400.61,0.000549,0.067777778,,,,
7400.62,0.000501,0.061851852,,,,
7400.63,0.00053,0.065432099,,,,
7400.64,0.00054,0.066666667,,,,
7400.65,0.00051,0.062962963,,,,
7400.66,0.000501,0.061851852,,,,
7400.67,0.00052,0.064197531,,,,
7400.68,0.000491,0.060617284,,,,
7400.69,0.000452,0.055802469,,,,
7400.7,0.000481,0.059382716,,,,
7400.71,0.000432,0.053333333,,,,
7400.72,0.000432,0.053333333,,,,
7400.73,0.000413,0.050987654,,,,
7400.74,0.000364,0.044938272,,,,
7400.75,0.000335,0.041358025,,,,
7400.76,0.000276,0.034074074,,,,
7400.77,0.000208,0.025679012,,,,
7400.78,0.000139,0.017160494,,,,
7400.79,0.00011,0.013580247,,,,
7400.8,0.000032,0.003950617,,,,
7400.81,-0.000017,-0.002098765,,,,
7400.82,-0.000066,-0.008148148,,,,
7400.83,-0.000154,-0.019012346,,,,
7400.84,-0.000183,-0.022592593,,,,
7400.85,-0.000212,-0.02617284,,,,
7400.86,-0.000232,-0.028641975,,,,
7400.87,-0.000232,-0.028641975,,,,
7400.88,-0.000281,-0.034691358,,,,
7400.89,-0.00031,-0.038271605,,,,
7400.9,-0.000271,-0.03345679,,,,
7400.91,-0.0003,-0.037037037,,,,
7400.92,-0.00029,-0.035802469,,,,
7400.93,-0.000271,-0.03345679,,,,
7400.94,-0.00031,-0.038271605,,,,
7400.95,-0.00032,-0.039506173,,,,
7400.96,-0.00032,-0.039506173,,,,
7400.97,-0.00032,-0.039506173,,,,
7400.98,-0.000329,-0.040617284,,,,
7400.99,-0.000349,-0.04308642,,,,
7401,-0.000378,-0.046666667,,,,
7401.01,-0.000359,-0.044320988,,,,
7401.02,-0.000339,-0.041851852,,,,
7401.03,-0.000329,-0.040617284,,,,
7401.04,-0.000349,-0.04308642,,,,
7401.05,-0.000339,-0.041851852,,,,
7401.06,-0.000359,-0.044320988,,,,
7401.07,-0.000349,-0.04308642,,,,
7401.08,-0.00032,-0.039506173,,,,
7401.09,-0.00031,-0.038271605,,,,
7401.1,-0.000329,-0.040617284,,,,
7401.11,-0.000339,-0.041851852,,,,
7401.12,-0.000339,-0.041851852,,,,
7401.13,-0.00031,-0.038271605,,,,
7401.14,-0.00031,-0.038271605,,,,
7401.15,-0.00031,-0.038271605,,,,
7401.16,-0.000329,-0.040617284,,,,
7401.17,-0.00031,-0.038271605,,,,
7401.18,-0.00032,-0.039506173,,,,
7401.19,-0.000212,-0.02617284,,,,
7401.2,-0.000271,-0.03345679,,,,
7401.21,-0.000271,-0.03345679,,,,
7401.22,-0.000261,-0.032222222,,,,
7401.23,-0.000281,-0.034691358,,,,
7401.24,-0.000222,-0.027407407,,,,
7401.25,-0.000193,-0.02382716,,,,
7401.26,-0.000154,-0.019012346,,,,
7401.27,-0.000144,-0.017777778,,,,
7401.28,-0.000183,-0.022592593,,,,
7401.29,-0.000076,-0.009382716,,,,
7401.3,-0.000036,-0.004444444,,,,
7401.31,0.000022,0.002716049,,,,
7401.32,0.000042,0.005185185,,,,
7401.33,0.000042,0.005185185,,,,
7401.34,0.000071,0.008765432,,,,
7401.35,0.0001,0.012345679,,,,
7401.36,0.00013,0.016049383,,,,
7401.37,0.000198,0.024444444,,,,
7401.38,0.000188,0.023209877,,,,
7401.39,0.000178,0.021975309,,,,
7401.4,0.000227,0.028024691,,,,
7401.41,0.000247,0.030493827,,,,
7401.42,0.000247,0.030493827,,,,
7401.43,0.000296,0.03654321,,,,
7401.44,0.000296,0.03654321,,,,
7401.45,0.000296,0.03654321,,,,
7401.46,0.000325,0.040123457,,,,
7401.47,0.000354,0.043703704,,,,
7401.48,0.000374,0.04617284,,,,
7401.49,0.000403,0.049753086,,,,
7401.5,0.000432,0.053333333,,,,
7401.51,0.000442,0.054567901,,,,
7401.52,0.000462,0.057037037,,,,
7401.53,0.000432,0.053333333,,,,
7401.54,0.000501,0.061851852,,,,
7401.55,0.000501,0.061851852,,,,
7401.56,0.000501,0.061851852,,,,
7401.57,0.00051,0.062962963,,,,
7401.58,0.000491,0.060617284,,,,
7401.59,0.000501,0.061851852,,,,
7401.6,0.000491,0.060617284,,,,
7401.61,0.00051,0.062962963,,,,
7401.62,0.00054,0.066666667,,,,
7401.63,0.000481,0.059382716,,,,
7401.64,0.000501,0.061851852,,,,
7401.65,0.000481,0.059382716,,,,
7401.66,0.000491,0.060617284,,,,
7401.67,0.000481,0.059382716,,,,
7401.68,0.000452,0.055802469,,,,
7401.69,0.000481,0.059382716,,,,
7401.7,0.000442,0.054567901,,,,
7401.71,0.000432,0.053333333,,,,
7401.72,0.000423,0.052222222,,,,
7401.73,0.000393,0.048518519,,,,
7401.74,0.000364,0.044938272,,,,
7401.75,0.000315,0.038888889,,,,
7401.76,0.000286,0.035308642,,,,
7401.77,0.000257,0.031728395,,,,
7401.78,0.000178,0.021975309,,,,
7401.79,0.00013,0.016049383,,,,
7401.8,0.000091,0.011234568,,,,
7401.81,0.000012,0.001481481,,,,
7401.82,-0.000046,-0.005679012,,,,
7401.83,-0.000124,-0.015308642,,,,
7401.84,-0.000202,-0.024938272,,,,
7401.85,-0.000222,-0.027407407,,,,
7401.86,-0.000242,-0.029876543,,,,
7401.87,-0.000242,-0.029876543,,,,
7401.88,-0.00031,-0.038271605,,,,
7401.89,-0.0003,-0.037037037,,,,
7401.9,-0.00032,-0.039506173,,,,
7401.91,-0.00029,-0.035802469,,,,
7401.92,-0.000281,-0.034691358,,,,
7401.93,-0.000242,-0.029876543,,,,
7401.94,-0.00032,-0.039506173,,,,
7401.95,-0.000339,-0.041851852,,,,
7401.96,-0.000359,-0.044320988,,,,
7401.97,-0.000339,-0.041851852,,,,
7401.98,-0.000349,-0.04308642,,,,
7401.99,-0.000368,-0.045432099,,,,
7402,-0.000388,-0.047901235,,,,
7402.01,-0.000417,-0.051481481,,,,
7402.02,-0.000388,-0.047901235,,,,
7402.03,-0.000339,-0.041851852,,,,
7402.04,-0.000359,-0.044320988,,,,
7402.05,-0.000388,-0.047901235,,,,
7402.06,-0.000408,-0.05037037,,,,
7402.07,-0.000368,-0.045432099,,,,
7402.08,-0.000359,-0.044320988,,,,
7402.09,-0.000339,-0.041851852,,,,
7402.1,-0.000378,-0.046666667,,,,
7402.11,-0.000388,-0.047901235,,,,
7402.12,-0.000368,-0.045432099,,,,
7402.13,-0.000359,-0.044320988,,,,
7402.14,-0.000329,-0.040617284,,,,
7402.15,-0.000329,-0.040617284,,,,
7402.16,-0.000339,-0.041851852,,,,
7402.17,-0.000349,-0.04308642,,,,
7402.18,-0.000339,-0.041851852,,,,
7402.19,-0.0003,-0.037037037,,,,
7402.2,-0.0003,-0.037037037,,,,
7402.21,-0.00029,-0.035802469,,,,
7402.22,-0.000281,-0.034691358,,,,
7402.23,-0.00032,-0.039506173,,,,
7402.24,-0.000251,-0.030987654,,,,
7402.25,-0.000222,-0.027407407,,,,
7402.26,-0.000193,-0.02382716,,,,
7402.27,-0.000193,-0.02382716,,,,
7402.28,-0.000212,-0.02617284,,,,
7402.29,-0.000163,-0.020123457,,,,
7402.3,-0.000095,-0.011728395,,,,
7402.31,-0.000066,-0.008148148,,,,
7402.32,-0.000027,-0.003333333,,,,
7402.33,-0.000036,-0.004444444,,,,
7402.34,0.000022,0.002716049,,,,
7402.35,0.000091,0.011234568,,,,
7402.36,0.0001,0.012345679,,,,
7402.37,0.0001,0.012345679,,,,
7402.38,0.000159,0.01962963,,,,
7402.39,0.000178,0.021975309,,,,
7402.4,0.000198,0.024444444,,,,
7402.41,0.000198,0.024444444,,,,
7402.42,0.000266,0.032839506,,,,
7402.43,0.000315,0.038888889,,,,
7402.44,0.000344,0.042469136,,,,
7402.45,0.000383,0.047283951,,,,
7402.46,0.000374,0.04617284,,,,
7402.47,0.000393,0.048518519,,,,
7402.48,0.000442,0.054567901,,,,
7402.49,0.00051,0.062962963,,,,
7402.5,0.000471,0.058148148,,,,
7402.51,0.000481,0.059382716,,,,
7402.52,0.000491,0.060617284,,,,
7402.53,0.000501,0.061851852,,,,
7402.54,0.000481,0.059382716,,,,
7402.55,0.00051,0.062962963,,,,
7402.56,0.000481,0.059382716,,,,
7402.57,0.000501,0.061851852,,,,
7402.58,0.000491,0.060617284,,,,
7402.59,0.00051,0.062962963,,,,
7402.6,0.00051,0.062962963,,,,
