time_s,volts,Force_newtons,,,correction factor,0.0081
6763.09,-0.000355,-0.04382716,,,,
6763.1,-0.000355,-0.04382716,,,,
6763.11,-0.000336,-0.041481481,,,,
6763.12,-0.000345,-0.042592593,,,,
6763.13,-0.000384,-0.047407407,,,,
6763.14,-0.000462,-0.057037037,,,,
6763.15,-0.000492,-0.060740741,,,,
6763.16,-0.00055,-0.067901235,,,,
6763.17,-0.00057,-0.07037037,,,,
6763.18,-0.000599,-0.073950617,,,,
6763.19,-0.000638,-0.078765432,,,,
6763.2,-0.000609,-0.075185185,,,,
6763.21,-0.000638,-0.078765432,,,,
6763.22,-0.000628,-0.077530864,,,,
6763.23,-0.000687,-0.084814815,,,,
6763.24,-0.000648,-0.08,,,,
6763.25,-0.000628,-0.077530864,,,,
6763.26,-0.000658,-0.081234568,,,,
6763.27,-0.000658,-0.081234568,,,,
6763.28,-0.000628,-0.077530864,,,,
6763.29,-0.000658,-0.081234568,,,,
6763.3,-0.000648,-0.08,,,,
6763.31,-0.000648,-0.08,,,,
6763.32,-0.000628,-0.077530864,,,,
6763.33,-0.000619,-0.076419753,,,,
6763.34,-0.000648,-0.08,,,,
6763.35,-0.000599,-0.073950617,,,,
6763.36,-0.000599,-0.073950617,,,,
6763.37,-0.000619,-0.076419753,,,,
6763.38,-0.000589,-0.072716049,,,,
6763.39,-0.00058,-0.071604938,,,,
6763.4,-0.000628,-0.077530864,,,,
6763.41,-0.000589,-0.072716049,,,,
6763.42,-0.00057,-0.07037037,,,,
6763.43,-0.000599,-0.073950617,,,,
6763.44,-0.000599,-0.073950617,,,,
6763.45,-0.00056,-0.069135802,,,,
6763.46,-0.00056,-0.069135802,,,,
6763.47,-0.00055,-0.067901235,,,,
6763.48,-0.000531,-0.065555556,,,,
6763.49,-0.00056,-0.069135802,,,,
6763.5,-0.00055,-0.067901235,,,,
6763.51,-0.000511,-0.06308642,,,,
6763.52,-0.000502,-0.061975309,,,,
6763.53,-0.000511,-0.06308642,,,,
6763.54,-0.000472,-0.058271605,,,,
6763.55,-0.000472,-0.058271605,,,,
6763.56,-0.000433,-0.05345679,,,,
6763.57,-0.000443,-0.054691358,,,,
6763.58,-0.000375,-0.046296296,,,,
6763.59,-0.000394,-0.048641975,,,,
6763.6,-0.000326,-0.040246914,,,,
6763.61,-0.000287,-0.035432099,,,,
6763.62,-0.000316,-0.039012346,,,,
6763.63,-0.000267,-0.032962963,,,,
6763.64,-0.000257,-0.031728395,,,,
6763.65,-0.000228,-0.028148148,,,,
6763.66,-0.000179,-0.022098765,,,,
6763.67,-0.00016,-0.019753086,,,,
6763.68,-0.00014,-0.017283951,,,,
6763.69,-0.00016,-0.019753086,,,,
6763.7,-0.00014,-0.017283951,,,,
6763.71,-0.00013,-0.016049383,,,,
6763.72,-0.000072,-0.008888889,,,,
6763.73,-0.000101,-0.012469136,,,,
6763.74,-0.000111,-0.013703704,,,,
6763.75,-0.000111,-0.013703704,,,,
6763.76,-0.000101,-0.012469136,,,,
6763.77,-0.000082,-0.010123457,,,,
6763.78,-0.000101,-0.012469136,,,,
6763.79,-0.000101,-0.012469136,,,,
6763.8,-0.00014,-0.017283951,,,,
6763.81,-0.00013,-0.016049383,,,,
6763.82,-0.00013,-0.016049383,,,,
6763.83,-0.000111,-0.013703704,,,,
6763.84,-0.000121,-0.014938272,,,,
6763.85,-0.000121,-0.014938272,,,,
6763.86,-0.00015,-0.018518519,,,,
6763.87,-0.000082,-0.010123457,,,,
6763.88,-0.000091,-0.011234568,,,,
6763.89,-0.000091,-0.011234568,,,,
6763.9,-0.000111,-0.013703704,,,,
6763.91,-0.000101,-0.012469136,,,,
6763.92,-0.000082,-0.010123457,,,,
6763.93,-0.000082,-0.010123457,,,,
6763.94,-0.000091,-0.011234568,,,,
6763.95,-0.000091,-0.011234568,,,,
6763.96,-0.000101,-0.012469136,,,,
6763.97,-0.000111,-0.013703704,,,,
6763.98,-0.000111,-0.013703704,,,,
6763.99,-0.000091,-0.011234568,,,,
6764,-0.000111,-0.013703704,,,,
6764.01,-0.000101,-0.012469136,,,,
6764.02,-0.000121,-0.014938272,,,,
6764.03,-0.000101,-0.012469136,,,,
6764.04,-0.000111,-0.013703704,,,,
6764.05,-0.000091,-0.011234568,,,,
6764.06,-0.000091,-0.011234568,,,,
6764.07,-0.00013,-0.016049383,,,,
6764.08,-0.000121,-0.014938272,,,,
6764.09,-0.000111,-0.013703704,,,,
6764.1,-0.000111,-0.013703704,,,,
6764.11,-0.000101,-0.012469136,,,,
6764.12,-0.000121,-0.014938272,,,,
6764.13,-0.00013,-0.016049383,,,,
6764.14,-0.000121,-0.014938272,,,,
6764.15,-0.000091,-0.011234568,,,,
6764.16,-0.000121,-0.014938272,,,,
6764.17,-0.000082,-0.010123457,,,,
6764.18,-0.000111,-0.013703704,,,,
6764.19,-0.000121,-0.014938272,,,,
6764.2,-0.00013,-0.016049383,,,,
6764.21,-0.000072,-0.008888889,,,,
6764.22,-0.000101,-0.012469136,,,,
6764.23,-0.000043,-0.005308642,,,,
6764.24,-0.00013,-0.016049383,,,,
6764.25,-0.000101,-0.012469136,,,,
6764.26,-0.000043,-0.005308642,,,,
6764.27,-0.000013,-0.001604938,,,,
6764.28,0.000006,0.000740741,,,,
6764.29,-0.000023,-0.002839506,,,,
6764.3,-0.000013,-0.001604938,,,,
6764.31,0.000006,0.000740741,,,,
6764.32,0.000075,0.009259259,,,,
6764.33,0.000084,0.01037037,,,,
6764.34,0.000084,0.01037037,,,,
6764.35,0.000123,0.015185185,,,,
6764.36,0.000104,0.012839506,,,,
6764.37,0.000153,0.018888889,,,,
6764.38,0.000163,0.020123457,,,,
6764.39,0.000172,0.021234568,,,,
6764.4,0.000182,0.022469136,,,,
6764.41,0.000153,0.018888889,,,,
6764.42,0.000172,0.021234568,,,,
6764.43,0.000182,0.022469136,,,,
6764.44,0.000192,0.023703704,,,,
6764.45,0.000221,0.027283951,,,,
6764.46,0.000192,0.023703704,,,,
6764.47,0.000172,0.021234568,,,,
6764.48,0.000211,0.026049383,,,,
6764.49,0.000202,0.024938272,,,,
6764.5,0.00025,0.030864198,,,,
6764.51,0.000231,0.028518519,,,,
6764.52,0.000231,0.028518519,,,,
6764.53,0.00025,0.030864198,,,,
6764.54,0.000241,0.029753086,,,,
6764.55,0.000289,0.035679012,,,,
6764.56,0.000319,0.039382716,,,,
6764.57,0.000338,0.041728395,,,,
6764.58,0.000348,0.042962963,,,,
6764.59,0.000377,0.04654321,,,,
6764.6,0.000465,0.057407407,,,,
6764.61,0.000534,0.065925926,,,,
6764.62,0.000622,0.076790123,,,,
6764.63,0.000739,0.091234568,,,,
6764.64,0.000768,0.094814815,,,,
6764.65,0.000905,0.111728395,,,,
6764.66,0.000993,0.122592593,,,,
6764.67,0.00111,0.137037037,,,,
6764.68,0.001207,0.149012346,,,,
6764.69,0.001325,0.163580247,,,,
6764.7,0.001413,0.174444444,,,,
6764.71,0.001491,0.184074074,,,,
6764.72,0.00152,0.187654321,,,,
6764.73,0.001657,0.204567901,,,,
6764.74,0.001676,0.20691358,,,,
6764.75,0.001715,0.211728395,,,,
6764.76,0.001735,0.214197531,,,,
6764.77,0.001745,0.215432099,,,,
6764.78,0.001715,0.211728395,,,,
6764.79,0.001696,0.209382716,,,,
6764.8,0.001666,0.205679012,,,,
6764.81,0.001627,0.200864198,,,,
6764.82,0.001588,0.196049383,,,,
6764.83,0.001569,0.193703704,,,,
6764.84,0.00153,0.188888889,,,,
6764.85,0.001549,0.191234568,,,,
6764.86,0.001481,0.182839506,,,,
6764.87,0.001432,0.176790123,,,,
6764.88,0.001373,0.169506173,,,,
6764.89,0.001325,0.163580247,,,,
6764.9,0.001247,0.153950617,,,,
6764.91,0.001159,0.14308642,,,,
6764.92,0.001022,0.12617284,,,,
6764.93,0.000875,0.108024691,,,,
6764.94,0.000719,0.088765432,,,,
6764.95,0.000573,0.070740741,,,,
6764.96,0.000436,0.05382716,,,,
6764.97,0.00028,0.034567901,,,,
6764.98,0.000133,0.016419753,,,,
6764.99,-0.000023,-0.002839506,,,,
6765,-0.000111,-0.013703704,,,,
6765.01,-0.000179,-0.022098765,,,,
6765.02,-0.000179,-0.022098765,,,,
6765.03,-0.000169,-0.020864198,,,,
6765.04,-0.000257,-0.031728395,,,,
6765.05,-0.000267,-0.032962963,,,,
6765.06,-0.000248,-0.030617284,,,,
6765.07,-0.000218,-0.02691358,,,,
6765.08,-0.000218,-0.02691358,,,,
6765.09,-0.000189,-0.023333333,,,,
6765.1,-0.000287,-0.035432099,,,,
6765.11,-0.000326,-0.040246914,,,,
6765.12,-0.000375,-0.046296296,,,,
6765.13,-0.000394,-0.048641975,,,,
6765.14,-0.000404,-0.049876543,,,,
6765.15,-0.000443,-0.054691358,,,,
6765.16,-0.000462,-0.057037037,,,,
6765.17,-0.000482,-0.059506173,,,,
6765.18,-0.000502,-0.061975309,,,,
6765.19,-0.000492,-0.060740741,,,,
6765.2,-0.000492,-0.060740741,,,,
6765.21,-0.000492,-0.060740741,,,,
6765.22,-0.000502,-0.061975309,,,,
6765.23,-0.000531,-0.065555556,,,,
6765.24,-0.000531,-0.065555556,,,,
6765.25,-0.000502,-0.061975309,,,,
6765.26,-0.000521,-0.064320988,,,,
6765.27,-0.000531,-0.065555556,,,,
6765.28,-0.000521,-0.064320988,,,,
6765.29,-0.000521,-0.064320988,,,,
6765.3,-0.000511,-0.06308642,,,,
6765.31,-0.000511,-0.06308642,,,,
6765.32,-0.000511,-0.06308642,,,,
6765.33,-0.000531,-0.065555556,,,,
6765.34,-0.00055,-0.067901235,,,,
6765.35,-0.000492,-0.060740741,,,,
6765.36,-0.000531,-0.065555556,,,,
6765.37,-0.000492,-0.060740741,,,,
6765.38,-0.000521,-0.064320988,,,,
6765.39,-0.000511,-0.06308642,,,,
6765.4,-0.000492,-0.060740741,,,,
6765.41,-0.000462,-0.057037037,,,,
6765.42,-0.000502,-0.061975309,,,,
6765.43,-0.000492,-0.060740741,,,,
6765.44,-0.000482,-0.059506173,,,,
6765.45,-0.000482,-0.059506173,,,,
6765.46,-0.000482,-0.059506173,,,,
6765.47,-0.000462,-0.057037037,,,,
6765.48,-0.000453,-0.055925926,,,,
6765.49,-0.000414,-0.051111111,,,,
6765.5,-0.000443,-0.054691358,,,,
6765.51,-0.000462,-0.057037037,,,,
6765.52,-0.000453,-0.055925926,,,,
6765.53,-0.000404,-0.049876543,,,,
6765.54,-0.000384,-0.047407407,,,,
6765.55,-0.000345,-0.042592593,,,,
6765.56,-0.000404,-0.049876543,,,,
6765.57,-0.000365,-0.045061728,,,,
6765.58,-0.000375,-0.046296296,,,,
6765.59,-0.000306,-0.037777778,,,,
6765.6,-0.000257,-0.031728395,,,,
6765.61,-0.000306,-0.037777778,,,,
6765.62,-0.000296,-0.03654321,,,,
6765.63,-0.000267,-0.032962963,,,,
6765.64,-0.000296,-0.03654321,,,,
6765.65,-0.000228,-0.028148148,,,,
6765.66,-0.000238,-0.029382716,,,,
6765.67,-0.000189,-0.023333333,,,,
6765.68,-0.000218,-0.02691358,,,,
6765.69,-0.000209,-0.025802469,,,,
6765.7,-0.000179,-0.022098765,,,,
6765.71,-0.000169,-0.020864198,,,,
6765.72,-0.00015,-0.018518519,,,,
6765.73,-0.000169,-0.020864198,,,,
6765.74,-0.000179,-0.022098765,,,,
6765.75,-0.00016,-0.019753086,,,,
6765.76,-0.000111,-0.013703704,,,,
6765.77,-0.000101,-0.012469136,,,,
6765.78,-0.00013,-0.016049383,,,,
6765.79,-0.000111,-0.013703704,,,,
6765.8,-0.000082,-0.010123457,,,,
6765.81,-0.000082,-0.010123457,,,,
6765.82,-0.000082,-0.010123457,,,,
6765.83,-0.000023,-0.002839506,,,,
6765.84,-0.000052,-0.006419753,,,,
6765.85,-0.000033,-0.004074074,,,,
6765.86,-0.000023,-0.002839506,,,,
6765.87,-0.000023,-0.002839506,,,,
6765.88,0.000006,0.000740741,,,,
6765.89,-0.000013,-0.001604938,,,,
6765.9,0.000006,0.000740741,,,,
6765.91,0.000026,0.003209877,,,,
6765.92,0.000045,0.005555556,,,,
6765.93,0.000055,0.006790123,,,,
6765.94,0.000065,0.008024691,,,,
6765.95,0.000045,0.005555556,,,,
6765.96,0.000036,0.004444444,,,,
6765.97,-0.000013,-0.001604938,,,,
6765.98,-0.000003,-0.00037037,,,,
6765.99,0.000016,0.001975309,,,,
6766,0.000026,0.003209877,,,,
6766.01,-0.000003,-0.00037037,,,,
6766.02,-0.000013,-0.001604938,,,,
6766.03,-0.000043,-0.005308642,,,,
6766.04,-0.000033,-0.004074074,,,,
6766.05,0.000016,0.001975309,,,,
6766.06,-0.000033,-0.004074074,,,,
6766.07,-0.000003,-0.00037037,,,,
6766.08,-0.000052,-0.006419753,,,,
6766.09,-0.000082,-0.010123457,,,,
6766.1,-0.000043,-0.005308642,,,,
6766.11,-0.000043,-0.005308642,,,,
6766.12,-0.000072,-0.008888889,,,,
6766.13,-0.000101,-0.012469136,,,,
6766.14,-0.000082,-0.010123457,,,,
6766.15,-0.000052,-0.006419753,,,,
6766.16,-0.000052,-0.006419753,,,,
6766.17,-0.000052,-0.006419753,,,,
6766.18,0.000016,0.001975309,,,,
6766.19,-0.000072,-0.008888889,,,,
6766.2,-0.000052,-0.006419753,,,,
6766.21,-0.000013,-0.001604938,,,,
6766.22,-0.000023,-0.002839506,,,,
6766.23,0.000026,0.003209877,,,,
6766.24,0.000016,0.001975309,,,,
6766.25,-0.000013,-0.001604938,,,,
6766.26,0.000036,0.004444444,,,,
6766.27,0.000075,0.009259259,,,,
6766.28,0.000094,0.011604938,,,,
6766.29,0.000084,0.01037037,,,,
6766.3,0.000104,0.012839506,,,,
6766.31,0.000133,0.016419753,,,,
6766.32,0.000163,0.020123457,,,,
6766.33,0.000211,0.026049383,,,,
6766.34,0.000182,0.022469136,,,,
6766.35,0.000202,0.024938272,,,,
6766.36,0.000221,0.027283951,,,,
6766.37,0.000221,0.027283951,,,,
6766.38,0.00025,0.030864198,,,,
6766.39,0.00027,0.033333333,,,,
6766.4,0.00028,0.034567901,,,,
6766.41,0.00027,0.033333333,,,,
6766.42,0.00025,0.030864198,,,,
6766.43,0.00028,0.034567901,,,,
6766.44,0.000289,0.035679012,,,,
6766.45,0.000299,0.03691358,,,,
6766.46,0.000241,0.029753086,,,,
6766.47,0.00027,0.033333333,,,,
6766.48,0.00025,0.030864198,,,,
6766.49,0.00028,0.034567901,,,,
6766.5,0.000299,0.03691358,,,,
6766.51,0.000309,0.038148148,,,,
6766.52,0.000289,0.035679012,,,,
6766.53,0.000289,0.035679012,,,,
6766.54,0.000289,0.035679012,,,,
6766.55,0.000309,0.038148148,,,,
6766.56,0.000338,0.041728395,,,,
6766.57,0.000368,0.045432099,,,,
6766.58,0.000338,0.041728395,,,,
6766.59,0.000338,0.041728395,,,,
6766.6,0.000387,0.047777778,,,,
6766.61,0.000446,0.055061728,,,,
6766.62,0.000524,0.064691358,,,,
6766.63,0.000563,0.069506173,,,,
6766.64,0.000612,0.075555556,,,,
6766.65,0.0007,0.086419753,,,,
6766.66,0.000797,0.098395062,,,,
6766.67,0.000895,0.110493827,,,,
6766.68,0.000973,0.120123457,,,,
6766.69,0.001051,0.129753086,,,,
6766.7,0.00111,0.137037037,,,,
6766.71,0.001178,0.145432099,,,,
6766.72,0.001247,0.153950617,,,,
6766.73,0.001315,0.162345679,,,,
6766.74,0.001393,0.171975309,,,,
6766.75,0.001413,0.174444444,,,,
6766.76,0.001383,0.170740741,,,,
6766.77,0.001442,0.178024691,,,,
6766.78,0.001413,0.174444444,,,,
6766.79,0.001393,0.171975309,,,,
6766.8,0.001413,0.174444444,,,,
6766.81,0.001383,0.170740741,,,,
6766.82,0.001315,0.162345679,,,,
6766.83,0.001295,0.159876543,,,,
6766.84,0.001295,0.159876543,,,,
6766.85,0.001286,0.158765432,,,,
6766.86,0.001256,0.155061728,,,,
6766.87,0.001217,0.150246914,,,,
6766.88,0.001168,0.144197531,,,,
6766.89,0.0011,0.135802469,,,,
6766.9,0.001071,0.132222222,,,,
6766.91,0.000954,0.117777778,,,,
6766.92,0.000895,0.110493827,,,,
6766.93,0.000788,0.097283951,,,,
6766.94,0.000631,0.077901235,,,,
6766.95,0.000504,0.062222222,,,,
6766.96,0.000387,0.047777778,,,,
6766.97,0.000289,0.035679012,,,,
6766.98,0.000182,0.022469136,,,,
6766.99,0.000065,0.008024691,,,,
6767,-0.000013,-0.001604938,,,,
6767.01,-0.000091,-0.011234568,,,,
6767.02,-0.00015,-0.018518519,,,,
6767.03,-0.00014,-0.017283951,,,,
6767.04,-0.000179,-0.022098765,,,,
6767.05,-0.000189,-0.023333333,,,,
6767.06,-0.000248,-0.030617284,,,,
6767.07,-0.000228,-0.028148148,,,,
6767.08,-0.000209,-0.025802469,,,,
6767.09,-0.000248,-0.030617284,,,,
6767.1,-0.000238,-0.029382716,,,,
6767.11,-0.000296,-0.03654321,,,,
6767.12,-0.000336,-0.041481481,,,,
6767.13,-0.000404,-0.049876543,,,,
6767.14,-0.000443,-0.054691358,,,,
6767.15,-0.000502,-0.061975309,,,,
6767.16,-0.000541,-0.066790123,,,,
6767.17,-0.00058,-0.071604938,,,,
6767.18,-0.000599,-0.073950617,,,,
6767.19,-0.000658,-0.081234568,,,,
6767.2,-0.000628,-0.077530864,,,,
6767.21,-0.000609,-0.075185185,,,,
6767.22,-0.000638,-0.078765432,,,,
6767.23,-0.000619,-0.076419753,,,,
6767.24,-0.000619,-0.076419753,,,,
6767.25,-0.000609,-0.075185185,,,,
6767.26,-0.000609,-0.075185185,,,,
6767.27,-0.000628,-0.077530864,,,,
6767.28,-0.000628,-0.077530864,,,,
6767.29,-0.000648,-0.08,,,,
6767.3,-0.000628,-0.077530864,,,,
6767.31,-0.000628,-0.077530864,,,,
6767.32,-0.000609,-0.075185185,,,,
6767.33,-0.000609,-0.075185185,,,,
6767.34,-0.000589,-0.072716049,,,,
6767.35,-0.000619,-0.076419753,,,,
6767.36,-0.000589,-0.072716049,,,,
6767.37,-0.00058,-0.071604938,,,,
6767.38,-0.00056,-0.069135802,,,,
6767.39,-0.00057,-0.07037037,,,,
6767.4,-0.000589,-0.072716049,,,,
6767.41,-0.000541,-0.066790123,,,,
6767.42,-0.00056,-0.069135802,,,,
6767.43,-0.000531,-0.065555556,,,,
6767.44,-0.000541,-0.066790123,,,,
6767.45,-0.000502,-0.061975309,,,,
6767.46,-0.000511,-0.06308642,,,,
6767.47,-0.000511,-0.06308642,,,,
6767.48,-0.000502,-0.061975309,,,,
6767.49,-0.000472,-0.058271605,,,,
6767.5,-0.000414,-0.051111111,,,,
6767.51,-0.000423,-0.052222222,,,,
6767.52,-0.000453,-0.055925926,,,,
6767.53,-0.000423,-0.052222222,,,,
6767.54,-0.000394,-0.048641975,,,,
6767.55,-0.000404,-0.049876543,,,,
6767.56,-0.000394,-0.048641975,,,,
6767.57,-0.000355,-0.04382716,,,,
6767.58,-0.000365,-0.045061728,,,,
6767.59,-0.000365,-0.045061728,,,,
6767.6,-0.000355,-0.04382716,,,,
6767.61,-0.000316,-0.039012346,,,,
6767.62,-0.000287,-0.035432099,,,,
6767.63,-0.000277,-0.034197531,,,,
6767.64,-0.000267,-0.032962963,,,,
6767.65,-0.000287,-0.035432099,,,,
6767.66,-0.000257,-0.031728395,,,,
6767.67,-0.000218,-0.02691358,,,,
6767.68,-0.000199,-0.024567901,,,,
6767.69,-0.000189,-0.023333333,,,,
6767.7,-0.000169,-0.020864198,,,,
6767.71,-0.000179,-0.022098765,,,,
6767.72,-0.00016,-0.019753086,,,,
6767.73,-0.00014,-0.017283951,,,,
6767.74,-0.000111,-0.013703704,,,,
6767.75,-0.00014,-0.017283951,,,,
6767.76,-0.00014,-0.017283951,,,,
6767.77,-0.00014,-0.017283951,,,,
6767.78,-0.00014,-0.017283951,,,,
6767.79,-0.000091,-0.011234568,,,,
6767.8,-0.00014,-0.017283951,,,,
6767.81,-0.00014,-0.017283951,,,,
6767.82,-0.00016,-0.019753086,,,,
6767.83,-0.00016,-0.019753086,,,,
6767.84,-0.000111,-0.013703704,,,,
6767.85,-0.000101,-0.012469136,,,,
6767.86,-0.000121,-0.014938272,,,,
6767.87,-0.00013,-0.016049383,,,,
6767.88,-0.00013,-0.016049383,,,,
6767.89,-0.00015,-0.018518519,,,,
6767.9,-0.000111,-0.013703704,,,,
6767.91,-0.000111,-0.013703704,,,,
6767.92,-0.000101,-0.012469136,,,,
6767.93,-0.000101,-0.012469136,,,,
6767.94,-0.000121,-0.014938272,,,,
6767.95,-0.000121,-0.014938272,,,,
6767.96,-0.000091,-0.011234568,,,,
6767.97,-0.000111,-0.013703704,,,,
6767.98,-0.000111,-0.013703704,,,,
6767.99,-0.000101,-0.012469136,,,,
6768,-0.000101,-0.012469136,,,,
6768.01,-0.000003,-0.00037037,,,,
6768.02,-0.000013,-0.001604938,,,,
6768.03,-0.000062,-0.007654321,,,,
6768.04,-0.000072,-0.008888889,,,,
6768.05,-0.000111,-0.013703704,,,,
6768.06,-0.000052,-0.006419753,,,,
6768.07,-0.000052,-0.006419753,,,,
6768.08,-0.000033,-0.004074074,,,,
6768.09,-0.000062,-0.007654321,,,,
6768.1,-0.000111,-0.013703704,,,,
6768.11,-0.000091,-0.011234568,,,,
6768.12,-0.000062,-0.007654321,,,,
6768.13,-0.000043,-0.005308642,,,,
6768.14,-0.000072,-0.008888889,,,,
6768.15,-0.000101,-0.012469136,,,,
6768.16,-0.000121,-0.014938272,,,,
6768.17,-0.000072,-0.008888889,,,,
6768.18,-0.000091,-0.011234568,,,,
6768.19,-0.000052,-0.006419753,,,,
6768.2,-0.000091,-0.011234568,,,,
6768.21,-0.00013,-0.016049383,,,,
6768.22,-0.000121,-0.014938272,,,,
6768.23,-0.000033,-0.004074074,,,,
6768.24,-0.000082,-0.010123457,,,,
6768.25,-0.000072,-0.008888889,,,,
6768.26,-0.000043,-0.005308642,,,,
6768.27,-0.000062,-0.007654321,,,,
6768.28,-0.000043,-0.005308642,,,,
6768.29,-0.000033,-0.004074074,,,,
6768.3,-0.000023,-0.002839506,,,,
6768.31,-0.000013,-0.001604938,,,,
6768.32,-0.000003,-0.00037037,,,,
6768.33,0.000006,0.000740741,,,,
6768.34,0.000026,0.003209877,,,,
6768.35,0.000045,0.005555556,,,,
6768.36,0.000016,0.001975309,,,,
6768.37,0.000045,0.005555556,,,,
6768.38,0.000065,0.008024691,,,,
6768.39,0.000065,0.008024691,,,,
6768.4,0.000114,0.014074074,,,,
6768.41,0.000094,0.011604938,,,,
6768.42,0.000114,0.014074074,,,,
6768.43,0.000182,0.022469136,,,,
6768.44,0.000123,0.015185185,,,,
6768.45,0.000182,0.022469136,,,,
6768.46,0.000163,0.020123457,,,,
6768.47,0.000172,0.021234568,,,,
6768.48,0.000163,0.020123457,,,,
6768.49,0.000241,0.029753086,,,,
6768.5,0.000231,0.028518519,,,,
6768.51,0.000192,0.023703704,,,,
6768.52,0.000231,0.028518519,,,,
6768.53,0.000231,0.028518519,,,,
6768.54,0.00026,0.032098765,,,,
6768.55,0.000319,0.039382716,,,,
6768.56,0.000338,0.041728395,,,,
6768.57,0.000436,0.05382716,,,,
6768.58,0.000446,0.055061728,,,,
6768.59,0.000524,0.064691358,,,,
6768.6,0.000651,0.08037037,,,,
6768.61,0.000719,0.088765432,,,,
6768.62,0.000856,0.105679012,,,,
6768.63,0.000934,0.115308642,,,,
6768.64,0.001032,0.127407407,,,,
6768.65,0.001139,0.140617284,,,,
6768.66,0.001315,0.162345679,,,,
6768.67,0.001354,0.167160494,,,,
6768.68,0.001491,0.184074074,,,,
6768.69,0.00151,0.186419753,,,,
6768.7,0.001598,0.197283951,,,,
6768.71,0.001686,0.208148148,,,,
6768.72,0.001754,0.21654321,,,,
6768.73,0.001793,0.221358025,,,,
6768.74,0.001813,0.22382716,,,,
6768.75,0.001793,0.221358025,,,,
6768.76,0.001774,0.219012346,,,,
6768.77,0.001803,0.222592593,,,,
6768.78,0.001764,0.217777778,,,,
6768.79,0.001823,0.225061728,,,,
6768.8,0.001715,0.211728395,,,,
6768.81,0.001686,0.208148148,,,,
6768.82,0.001657,0.204567901,,,,
6768.83,0.001676,0.20691358,,,,
6768.84,0.001627,0.200864198,,,,
6768.85,0.001618,0.199753086,,,,
6768.86,0.001549,0.191234568,,,,
6768.87,0.001452,0.179259259,,,,
6768.88,0.001403,0.173209877,,,,
6768.89,0.001295,0.159876543,,,,
6768.9,0.001276,0.157530864,,,,
6768.91,0.001159,0.14308642,,,,
6768.92,0.000973,0.120123457,,,,
6768.93,0.000758,0.093580247,,,,
6768.94,0.000592,0.07308642,,,,
6768.95,0.000456,0.056296296,,,,
6768.96,0.000309,0.038148148,,,,
6768.97,0.000143,0.017654321,,,,
6768.98,0.000006,0.000740741,,,,
6768.99,-0.00016,-0.019753086,,,,
6769,-0.000228,-0.028148148,,,,
6769.01,-0.000179,-0.022098765,,,,
6769.02,-0.000238,-0.029382716,,,,
6769.03,-0.000209,-0.025802469,,,,
6769.04,-0.000257,-0.031728395,,,,
6769.05,-0.000257,-0.031728395,,,,
6769.06,-0.000277,-0.034197531,,,,
6769.07,-0.000238,-0.029382716,,,,
6769.08,-0.000228,-0.028148148,,,,
6769.09,-0.000267,-0.032962963,,,,
6769.1,-0.000316,-0.039012346,,,,
6769.11,-0.000375,-0.046296296,,,,
6769.12,-0.000443,-0.054691358,,,,
6769.13,-0.000423,-0.052222222,,,,
6769.14,-0.000462,-0.057037037,,,,
6769.15,-0.000482,-0.059506173,,,,
6769.16,-0.00055,-0.067901235,,,,
6769.17,-0.000521,-0.064320988,,,,
6769.18,-0.000531,-0.065555556,,,,
6769.19,-0.000502,-0.061975309,,,,
6769.2,-0.000521,-0.064320988,,,,
6769.21,-0.000502,-0.061975309,,,,
6769.22,-0.000521,-0.064320988,,,,
6769.23,-0.00055,-0.067901235,,,,
6769.24,-0.000511,-0.06308642,,,,
6769.25,-0.000511,-0.06308642,,,,
6769.26,-0.000541,-0.066790123,,,,
6769.27,-0.000502,-0.061975309,,,,
6769.28,-0.000511,-0.06308642,,,,
6769.29,-0.000531,-0.065555556,,,,
6769.3,-0.000502,-0.061975309,,,,
6769.31,-0.000521,-0.064320988,,,,
6769.32,-0.000502,-0.061975309,,,,
6769.33,-0.000482,-0.059506173,,,,
6769.34,-0.000502,-0.061975309,,,,
6769.35,-0.000472,-0.058271605,,,,
6769.36,-0.000482,-0.059506173,,,,
6769.37,-0.000492,-0.060740741,,,,
6769.38,-0.000492,-0.060740741,,,,
6769.39,-0.000482,-0.059506173,,,,
6769.4,-0.000472,-0.058271605,,,,
6769.41,-0.000482,-0.059506173,,,,
6769.42,-0.000482,-0.059506173,,,,
6769.43,-0.000492,-0.060740741,,,,
6769.44,-0.000531,-0.065555556,,,,
6769.45,-0.000482,-0.059506173,,,,
6769.46,-0.000482,-0.059506173,,,,
6769.47,-0.000482,-0.059506173,,,,
6769.48,-0.000462,-0.057037037,,,,
6769.49,-0.000492,-0.060740741,,,,
6769.5,-0.000462,-0.057037037,,,,
6769.51,-0.000462,-0.057037037,,,,
6769.52,-0.000433,-0.05345679,,,,
6769.53,-0.000462,-0.057037037,,,,
6769.54,-0.000443,-0.054691358,,,,
6769.55,-0.000433,-0.05345679,,,,
6769.56,-0.000365,-0.045061728,,,,
6769.57,-0.000394,-0.048641975,,,,
6769.58,-0.000384,-0.047407407,,,,
6769.59,-0.000365,-0.045061728,,,,
6769.6,-0.000355,-0.04382716,,,,
6769.61,-0.000355,-0.04382716,,,,
6769.62,-0.000316,-0.039012346,,,,
6769.63,-0.000248,-0.030617284,,,,
6769.64,-0.000248,-0.030617284,,,,
